match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8187272385,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8187272385,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,25,-25,500,500,0,0,0,0,1,1,0
KR_8187272385,2.0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,3549,4099,-550,37,723,-686,687,1223,-536,4,11,-7,1,3,-2,188,113,75,688,613,75,4,0,4,2,1,1,212,269,-57,712,769,-57,5,9,-4,2,2,0,269,303,-34,769,803,-34,9,11,-2,2,2,0,193,216,-23,693,691,2,1,2,-1,2,2,0
KR_8187272385,3.0,1,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,5688,6149,-461,393,261,132,1043,1511,-468,16,19,-3,3,4,-1,495,429,66,995,929,66,12,4,8,2,2,0,182,182,0,1182,1332,-150,8,17,-9,3,3,0,823,133,690,1323,1383,-60,15,18,-3,3,3,0,45,519,-474,1145,994,151,1,2,-1,2,2,0
KR_8187272385,4.0,1,3,6,-3,0,0,0,0,0,0,0,0,0,0,0,7113,8313,-1200,217,173,44,1217,2023,-806,17,26,-9,4,4,0,90,61,29,1590,1261,329,20,8,12,3,2,1,407,985,-578,1407,2135,-728,14,23,-9,4,4,0,103,497,-394,1528,1747,-219,20,27,-7,3,4,-1,266,172,94,1371,1147,224,3,2,1,3,2,1
KR_8187272385,5.0,1,3,8,-5,0,0,0,0,0,0,0,0,0,0,0,8296,10521,-2225,461,113,348,1461,2563,-1102,24,40,-16,4,6,-2,57,546,-489,1907,1746,161,24,20,4,4,4,0,203,230,-27,1603,2380,-777,18,30,-12,4,5,-1,389,1076,-687,1814,2326,-512,30,38,-8,4,5,-1,406,531,-125,1511,1506,5,3,6,-3,3,3,0
KR_8187272385,6.0,1,3,9,-6,0,0,0,0,0,0,0,0,0,0,0,9664,12449,-2785,369,755,-386,1719,3205,-1486,32,52,-20,5,7,-2,384,69,315,2234,2044,190,32,28,4,4,4,0,433,680,-247,1833,2830,-997,24,40,-16,5,6,-1,719,33,686,2144,2708,-564,40,51,-11,5,5,0,154,37,117,1734,1662,72,7,7,0,4,4,0
KR_8187272385,7.0,1,3,11,-8,0,0,0,0,0,0,0,0,0,0,0,10865,14187,-3322,673,1121,-448,2023,3571,-1548,40,64,-24,5,7,-2,39,368,-329,2489,2344,145,38,29,9,5,5,0,198,401,-203,1998,3426,-1428,27,43,-16,5,7,-2,356,324,32,2431,2999,-568,50,59,-9,5,6,-1,89,222,-133,1924,1847,77,9,10,-1,4,4,0
KR_8187272385,8.0,1,4,13,-9,0,0,0,0,0,0,0,0,0,0,0,12835,16376,-3541,774,335,439,2824,4110,-1286,41,72,-31,6,8,-2,400,246,154,2850,2571,279,46,33,13,6,5,1,510,748,-238,2310,3773,-1463,38,56,-18,6,7,-1,667,586,81,2742,3611,-869,59,70,-11,6,7,-1,274,6,268,2109,2311,-202,9,11,-2,4,5,-1
KR_8187272385,9.0,1,5,14,-9,0,0,0,1,0,0,0,0,0,1,0,14751,17885,-3134,359,559,-200,3285,4334,-1049,52,78,-26,7,9,-2,1018,520,498,3468,2845,623,50,39,11,6,6,0,275,1243,-968,2575,4268,-1693,44,63,-19,7,8,-1,348,926,-578,3123,3951,-828,72,81,-9,7,7,0,465,107,358,2300,2487,-187,12,11,1,5,5,0
