match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8138497463,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8138497463,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,50,-50,500,500,0,0,0,0,1,1,0
KR_8138497463,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3845,3984,-139,327,152,175,827,652,175,12,2,10,2,2,0,313,180,133,813,680,133,10,3,7,2,2,0,113,289,-176,613,1189,-576,0,9,-9,1,2,-1,141,297,-156,641,797,-156,2,11,-9,1,2,-1,101,216,-115,951,666,285,0,1,-1,2,1,1
KR_8138497463,3.0,0,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,5407,5794,-387,645,457,188,1145,957,188,21,12,9,3,3,0,728,577,151,1228,1077,151,23,15,8,4,3,1,353,860,-507,853,1760,-907,5,20,-15,3,4,-1,517,619,-102,1017,1119,-102,15,21,-6,2,3,-1,314,431,-117,1164,881,283,3,3,0,3,2,1
KR_8138497463,4.0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,7915,7076,839,1391,120,1271,1891,1220,671,36,19,17,5,4,1,967,979,-12,1467,1479,-12,28,27,1,4,4,0,349,245,104,1149,1995,-846,13,25,-12,3,4,-1,60,191,-131,1610,1341,269,16,25,-9,3,3,0,223,241,-18,1798,1041,757,3,4,-1,3,3,0
KR_8138497463,5.0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,9354,8368,986,452,378,74,2452,1478,974,46,26,20,6,5,1,171,69,102,1621,1644,-23,29,30,-1,4,4,0,695,537,158,1495,2288,-793,26,35,-9,4,5,-1,262,545,-283,1812,1695,117,20,39,-19,3,4,-1,399,463,-64,1974,1263,711,5,5,0,3,4,-1
KR_8138497463,6.0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,11201,10030,1171,94,327,-233,2969,1777,1192,53,31,22,6,6,0,594,397,197,2044,1972,72,41,38,3,5,5,0,1033,916,117,1833,2666,-833,37,48,-11,5,6,-1,592,1003,-411,2142,2153,-11,30,50,-20,4,5,-1,333,662,-329,2213,1462,751,9,6,3,4,4,0
KR_8138497463,7.0,0,8,2,6,0,0,0,0,0,0,0,0,0,0,0,13605,11192,2413,834,200,634,3709,2000,1709,74,35,39,8,6,2,825,598,227,2275,2178,97,45,43,2,6,5,1,1265,1261,4,2065,3011,-946,42,59,-17,6,7,-1,1143,364,779,2693,2364,329,40,55,-15,5,5,0,203,189,14,2863,1639,1224,10,7,3,5,4,1
KR_8138497463,8.0,0,11,2,9,0,0,0,0,0,0,0,0,0,0,0,15949,12393,3556,202,120,82,4252,2170,2082,82,37,45,8,6,2,1165,150,1015,2615,2430,185,49,48,1,6,5,1,130,308,-178,3005,3208,-203,47,63,-16,7,7,0,326,90,236,2926,2690,236,47,67,-20,5,6,-1,491,440,51,3151,1895,1256,12,8,4,5,5,0
KR_8138497463,9.0,0,11,3,8,0,0,0,0,1,0,0,0,0,-1,0,17660,14454,3206,588,35,553,4638,2535,2103,95,43,52,9,6,3,1518,463,1055,2968,2743,225,59,56,3,7,6,1,491,1117,-626,3366,4017,-651,59,78,-19,8,8,0,720,392,328,3320,2997,323,61,77,-16,6,6,0,208,707,-499,3368,2162,1206,14,12,2,6,5,1
KR_8138497463,10.0,0,11,3,8,0,0,0,0,1,0,0,0,0,-1,0,19167,16166,3001,949,412,537,4999,2912,2087,107,52,55,10,7,3,259,797,-538,3309,3082,227,67,67,0,7,7,0,445,219,226,3570,4444,-874,64,87,-23,8,9,-1,1081,740,341,3681,3350,331,73,88,-15,7,7,0,448,148,300,3608,2378,1230,16,13,3,6,6,0
KR_8138497463,11.0,0,13,5,8,0,0,0,0,1,0,0,0,0,-1,0,21420,19127,2293,1904,640,1264,5954,3140,2814,119,52,67,11,7,4,496,118,378,3621,3603,18,75,80,-5,8,8,0,861,526,335,3986,4751,-765,79,98,-19,9,9,0,874,328,546,4074,4163,-89,82,91,-9,7,7,0,225,890,-665,3785,3470,315,16,13,3,6,6,0
KR_8138497463,12.0,0,13,5,8,1,0,1,0,1,0,0,0,0,-1,0,23525,20736,2789,719,1011,-292,6619,3511,3108,124,60,64,11,8,3,859,342,517,3989,3832,157,84,85,-1,8,9,-1,1347,909,438,4472,5134,-662,84,111,-27,9,10,-1,1238,741,497,4438,4581,-143,91,105,-14,8,8,0,447,348,99,4007,3678,329,17,15,2,7,7,0
KR_8138497463,13.0,0,15,6,9,1,0,1,0,1,0,0,0,0,-1,0,26260,22581,3679,1639,275,1364,7539,3775,3764,136,65,71,12,8,4,232,1067,-835,4220,4562,-342,88,97,-9,8,9,-1,73,46,27,4948,5421,-473,85,111,-26,10,10,0,1936,1069,867,5136,4909,227,104,115,-11,8,8,0,317,584,-267,4417,3914,503,18,18,0,7,7,0
KR_8138497463,14.0,0,16,8,8,2,0,2,0,1,0,0,0,0,-1,0,28327,25303,3024,2493,419,2074,8393,3919,4474,152,66,86,13,8,5,172,1665,-1493,4510,5165,-655,95,102,-7,9,10,-1,109,830,-721,5239,6205,-966,92,125,-33,10,11,-1,44,1667,-1623,5527,5512,15,117,124,-7,9,8,1,558,1172,-614,4658,4502,156,20,20,0,7,8,-1
KR_8138497463,15.0,0,17,9,8,2,0,2,0,2,0,0,0,0,-2,0,30341,27101,3240,163,253,-90,8813,4103,4710,161,66,95,13,9,4,531,381,150,4874,5506,-632,104,109,-5,9,10,-1,359,429,-70,5564,6404,-840,102,130,-28,10,11,-1,653,88,565,6136,6308,-172,130,131,-1,10,9,1,114,250,-136,4954,4780,174,25,21,4,8,8,0
