match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8165487311,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8165487311,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2500,5,0,0,0,500,500,0,0,0,0,1,1,0,0,50,-50,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,5,0,5,505,500,5,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0
KR_8165487311,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,3681,133,297,207,90,797,707,90,11,5,6,2,2,0,278,253,25,778,703,75,8,4,4,2,2,0,301,125,176,801,775,26,11,9,2,2,2,0,294,317,-23,794,817,-23,10,12,-2,2,2,0,144,179,-35,644,679,-35,1,2,-1,1,2,-1
KR_8165487311,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5481,5184,297,555,551,4,1055,1051,4,19,15,4,4,4,0,766,655,111,1266,1105,161,24,16,8,4,3,1,99,349,-250,1149,999,150,22,15,7,4,3,1,656,195,461,1156,1145,11,22,22,0,3,3,0,355,384,-29,855,884,-29,3,5,-2,2,3,-1
KR_8165487311,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7383,6752,631,417,60,357,1317,1610,-293,25,22,3,4,4,0,1182,161,1021,1682,1311,371,28,20,8,4,3,1,477,692,-215,1527,1342,185,35,26,9,5,4,1,307,470,-163,1707,1425,282,24,28,-4,3,3,0,150,39,111,1150,1064,86,3,5,-2,3,3,0
KR_8165487311,5.0,0,1,3,-2,0,0,0,0,0,0,0,0,0,0,0,8735,8815,-80,607,682,-75,1507,2233,-726,29,29,0,5,6,-1,324,257,67,1899,1832,67,32,23,9,4,4,0,411,34,377,1861,1784,77,45,36,9,5,5,0,692,736,-44,2092,1691,401,38,36,2,4,4,0,376,250,126,1376,1275,101,6,7,-1,3,3,0
KR_8165487311,6.0,0,2,4,-2,0,0,0,0,0,0,0,0,0,0,0,10541,10549,-8,259,231,28,1759,2481,-722,37,36,1,6,6,0,707,725,-18,2282,2300,-18,44,29,15,5,5,0,118,21,97,2518,2346,172,48,42,6,6,6,0,1036,1008,28,2436,1963,473,49,44,5,5,5,0,546,434,112,1546,1459,87,8,10,-2,4,4,0
KR_8165487311,7.0,0,4,6,-2,0,0,0,0,0,0,0,0,0,0,0,12875,12856,19,484,543,-59,1984,2793,-809,43,44,-1,6,7,-1,1594,1547,47,3169,3122,47,52,33,19,6,5,1,552,307,245,2952,2632,320,63,50,13,7,7,0,1620,1460,160,3020,2415,605,56,55,1,5,5,0,50,869,-819,1750,1894,-144,11,12,-1,4,5,-1
KR_8165487311,8.0,0,5,6,-1,0,0,0,0,0,0,0,0,0,0,0,14632,14040,592,132,112,20,2532,2962,-430,50,46,4,7,7,0,470,229,241,3470,3354,116,60,37,23,7,6,1,202,199,3,3202,2924,278,71,60,11,7,7,0,190,322,-132,3240,2627,613,63,57,6,6,6,0,483,273,210,2188,2173,15,12,12,0,5,5,0
KR_8165487311,9.0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,17554,16332,1222,385,434,-49,2785,3284,-499,56,54,2,8,8,0,961,846,115,3961,3971,-10,76,49,27,8,7,1,844,1006,-162,3844,3731,113,80,72,8,8,8,0,735,54,681,3785,2959,826,74,67,7,7,6,1,1464,412,1052,3179,2387,792,15,14,1,6,5,1
