match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8184466516,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8184466516,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2525,-25,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,20,-20,500,520,-20,0,1,-1,1,1,0,0,5,-5,500,505,-5,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0
KR_8184466516,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3755,3679,76,255,167,88,755,667,88,8,3,5,2,2,0,331,288,43,831,788,43,11,8,3,2,2,0,221,257,-36,721,757,-36,6,9,-3,2,2,0,289,288,1,789,788,1,10,10,0,2,2,0,159,179,-20,659,679,-20,2,2,0,2,2,0
KR_8184466516,3.0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,5088,5599,-511,557,469,88,1057,969,88,17,12,5,4,4,0,238,725,-487,1088,1225,-137,15,12,3,3,3,0,267,965,-698,917,1465,-548,10,18,-8,3,4,-1,659,540,119,1159,1040,119,23,18,5,3,3,0,367,400,-33,867,900,-33,5,3,2,3,3,0
KR_8184466516,4.0,0,0,6,-6,0,0,0,0,0,0,0,0,0,0,0,6017,8498,-2481,210,96,114,1310,1446,-136,25,15,10,4,4,0,111,1108,-997,1211,1608,-397,15,16,-1,3,3,0,82,1496,-1414,1082,1996,-914,13,24,-11,4,5,-1,45,1105,-1060,1370,1605,-235,28,28,0,3,4,-1,544,1343,-799,1044,1843,-799,6,3,3,3,4,-1
KR_8184466516,5.0,0,0,6,-6,0,0,0,0,0,0,0,0,0,0,0,7462,9592,-2130,587,246,341,1687,1596,91,38,17,21,5,5,0,338,1397,-1059,1438,1897,-459,19,24,-5,3,4,-1,352,1754,-1402,1352,2254,-902,21,32,-11,5,6,-1,95,441,-346,1770,1816,-46,41,33,8,4,4,0,240,229,11,1215,2029,-814,8,6,2,4,4,0
KR_8184466516,6.0,0,0,6,-6,0,0,0,0,0,0,0,0,0,0,0,8989,10923,-1934,111,510,-399,2111,1860,251,47,25,22,6,6,0,684,1594,-910,1784,2094,-310,27,28,-1,4,4,0,614,240,374,1614,2570,-956,27,41,-14,5,6,-1,405,790,-385,2080,2165,-85,50,44,6,5,5,0,425,429,-4,1400,2234,-834,11,8,3,4,5,-1
KR_8184466516,7.0,0,0,6,-6,0,0,0,0,0,0,0,0,0,0,0,10214,12519,-2305,436,362,74,2436,2112,324,57,31,26,7,7,0,807,1987,-1180,1907,2487,-580,27,38,-11,4,5,-1,324,635,-311,1824,2965,-1141,30,51,-21,6,7,-1,765,1126,-361,2440,2506,-66,62,55,7,5,5,0,632,644,-12,1607,2449,-842,14,11,3,5,5,0
KR_8184466516,8.0,0,2,10,-8,0,0,0,0,0,0,0,0,0,0,0,12286,15126,-2840,59,26,33,2959,2626,333,61,36,25,7,7,0,248,370,-122,2223,2820,-597,35,40,-5,5,6,-1,574,1019,-445,2074,3349,-1275,37,59,-22,7,8,-1,257,379,-122,3082,3459,-377,66,65,1,6,6,0,498,167,331,1948,2872,-924,15,11,4,5,6,-1
KR_8184466516,9.0,0,2,11,-9,0,0,0,0,0,0,0,0,0,0,0,13801,17102,-3301,420,285,135,3320,2885,435,73,42,31,8,8,0,480,716,-236,2455,3166,-711,39,51,-12,6,6,0,7,1272,-1265,2407,3602,-1195,47,65,-18,7,8,-1,556,925,-369,3381,4005,-624,74,73,1,6,7,-1,783,734,49,2238,3444,-1206,19,19,0,5,7,-2
