match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_7137872580,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0
KR_7137872580,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,25,0,25,500,500,0,0,0,0,1,1,0
KR_7137872580,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3498,2899,599,184,89,95,684,589,95,3,3,0,1,1,0,581,111,470,1081,611,470,4,4,0,2,2,0,63,91,-28,563,591,-28,2,4,-2,1,1,0,126,84,42,626,584,42,6,3,3,1,1,0,69,24,45,544,524,20,0,0,0,1,1,0
KR_7137872580,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4970,4408,562,383,467,-84,883,967,-84,8,16,-8,2,3,-1,931,418,513,1431,918,513,13,12,1,3,3,0,455,357,98,955,857,98,15,10,5,3,3,0,462,416,46,962,916,46,16,15,1,2,2,0,264,250,14,739,750,-11,1,1,0,2,2,0
KR_7137872580,4.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6762,6327,435,755,144,611,1255,1244,11,20,25,-5,4,4,0,1272,645,627,1772,1145,627,24,13,11,4,3,1,753,676,77,1253,1176,77,25,21,4,4,4,0,85,54,31,1385,1779,-394,16,23,-7,2,3,-1,222,258,-36,1097,983,114,4,1,3,3,2,1
KR_7137872580,5.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8283,7714,569,259,538,-279,1559,1638,-79,28,39,-11,5,5,0,1648,121,1527,2148,1396,752,36,17,19,4,3,1,1099,1015,84,1599,1515,84,35,31,4,5,5,0,375,260,115,1675,1985,-310,26,27,-1,4,4,0,427,455,-28,1302,1180,122,7,4,3,4,3,1
KR_7137872580,6.0,0,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,9564,9722,-158,585,937,-352,1885,2037,-152,40,52,-12,6,6,0,175,467,-292,2400,1742,658,42,25,17,5,4,1,256,200,56,1806,2100,-294,40,37,3,6,6,0,631,708,-77,1931,2433,-502,33,44,-11,4,5,-1,667,685,-18,1542,1410,132,7,7,0,5,4,1
KR_7137872580,7.0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,11707,11362,345,899,1262,-363,2199,2362,-163,48,62,-14,6,7,-1,374,788,-414,2599,2063,536,46,35,11,5,5,0,1120,687,433,2670,2587,83,43,49,-6,6,7,-1,21,351,-330,2371,2676,-305,43,50,-7,5,5,0,143,174,-31,1868,1674,194,8,11,-3,5,5,0
KR_7137872580,8.0,0,5,4,1,0,0,0,1,0,0,0,0,0,1,0,13509,13397,112,42,255,-213,2642,2630,12,64,67,-3,7,7,0,422,1255,-833,3197,2530,667,54,43,11,6,6,0,1354,1325,29,2904,3225,-321,50,58,-8,7,8,-1,313,819,-506,2668,3144,-476,52,59,-7,5,5,0,373,368,5,2098,1868,230,9,13,-4,6,5,1
KR_7137872580,9.0,0,5,5,0,0,0,0,1,0,0,0,0,0,1,0,14902,15640,-738,314,639,-325,2914,3014,-100,69,79,-10,8,8,0,662,332,330,3512,2857,655,62,51,11,7,6,1,1689,1881,-192,3239,3781,-542,59,68,-9,7,8,-1,327,222,105,2982,3852,-870,60,73,-13,6,6,0,130,161,-31,2255,2136,119,9,15,-6,6,6,0
KR_7137872580,10.0,0,5,5,0,0,0,0,1,0,0,0,0,0,1,0,16499,17192,-693,590,1082,-492,3190,3457,-267,78,90,-12,8,9,-1,1110,594,516,3960,3124,836,78,56,22,8,7,1,1944,2296,-352,3494,4196,-702,66,78,-12,8,9,-1,675,477,198,3340,4107,-767,73,81,-8,6,7,-1,390,333,57,2515,2308,207,11,16,-5,7,6,1
KR_7137872580,11.0,0,5,5,0,0,0,0,1,0,0,0,0,0,1,0,17971,19038,-1067,956,1494,-538,3556,3869,-313,89,102,-13,9,9,0,93,816,-723,4168,3347,821,82,60,22,8,7,1,2205,2786,-581,3755,4686,-931,70,87,-17,9,9,0,1068,935,133,3743,4570,-827,84,95,-11,7,7,0,619,591,28,2749,2566,183,13,20,-7,7,7,0
KR_7137872580,12.0,0,6,8,-2,0,1,-1,1,0,0,0,0,0,1,0,19563,22905,-3342,256,1880,-1624,3931,4255,-324,100,110,-10,10,10,0,145,1563,-1418,4295,4093,202,82,70,12,8,8,0,48,4419,-4371,3898,6319,-2421,71,94,-23,9,10,-1,24,116,-92,4299,5166,-867,89,103,-14,7,7,0,1010,1097,-87,3140,3072,68,13,23,-10,8,7,1
KR_7137872580,13.0,0,6,8,-2,0,1,-1,1,1,0,0,0,0,0,0,21032,24131,-3099,553,464,89,4228,4564,-336,110,120,-10,10,10,0,528,380,148,4688,4335,353,92,78,14,8,8,0,387,467,-80,4237,6602,-2365,84,101,-17,9,10,-1,307,342,-35,4582,5392,-810,99,109,-10,8,8,0,292,88,204,3297,3238,59,13,24,-11,8,8,0
KR_7137872580,14.0,0,7,8,-1,0,1,-1,1,1,0,0,0,0,0,0,23496,25813,-2317,1345,58,1287,5020,4708,312,115,121,-6,11,10,1,60,757,-697,5520,4712,808,102,90,12,9,9,0,719,872,-153,4569,7007,-2438,92,113,-21,10,11,-1,641,851,-210,4916,5906,-990,111,128,-17,8,9,-1,466,330,136,3471,3480,-9,13,28,-15,8,8,0
KR_7137872580,15.0,0,7,8,-1,0,2,-2,1,1,0,0,0,1,0,0,25091,27852,-2761,556,282,274,5331,5132,199,122,132,-10,11,11,0,506,1259,-753,5971,5214,757,115,98,17,10,10,0,85,1511,-1426,4810,7646,-2836,99,122,-23,10,11,-1,365,147,218,5320,6177,-857,123,134,-11,9,9,0,654,143,511,3659,3683,-24,13,28,-15,9,8,1
