match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8170424404,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8170424404,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2505,0,0,0,0,500,500,0,0,0,0,1,1,0,0,50,-50,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,5,5,0,505,505,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0
KR_8170424404,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4175,3704,471,663,173,490,1163,673,490,8,3,5,3,2,1,298,347,-49,798,797,1,9,8,1,2,2,0,275,277,-2,775,777,-2,9,10,-1,2,2,0,260,298,-38,760,798,-38,8,9,-1,2,2,0,179,159,20,679,659,20,2,2,0,2,2,0
KR_8170424404,3.0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,6384,5337,1047,167,475,-308,1417,975,442,14,12,2,4,3,1,995,910,85,1495,1360,135,20,13,7,3,3,0,69,221,-152,1369,1021,348,16,17,-1,3,3,0,653,602,51,1153,1102,51,15,17,-2,3,3,0,450,379,71,950,879,71,3,4,-1,3,3,0
KR_8170424404,4.0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,7829,6617,1212,525,598,-73,1775,1098,677,26,12,14,5,4,1,109,1312,-1203,1759,1762,-3,28,24,4,4,4,0,407,508,-101,1707,1308,399,27,27,0,5,4,1,58,285,-227,1483,1385,98,25,25,0,4,3,1,180,189,-9,1105,1064,41,4,7,-3,3,3,0
KR_8170424404,5.0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,9561,7510,2051,859,720,139,2109,1220,889,39,12,27,6,5,1,435,35,400,2085,1885,200,36,24,12,4,4,0,971,94,877,2271,1444,827,37,28,9,6,5,1,301,597,-296,1726,1697,29,32,36,-4,4,4,0,445,384,61,1370,1264,106,9,11,-2,4,4,0
KR_8170424404,6.0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,11167,9610,1557,1379,1052,327,2629,1552,1077,54,23,31,7,6,1,752,262,490,2402,2112,290,44,28,16,5,5,0,313,558,-245,2414,1908,506,38,39,-1,6,6,0,89,170,-81,2064,1970,94,32,36,-4,4,5,-1,33,63,-30,1658,2068,-410,9,12,-3,4,5,-1
KR_8170424404,7.0,1,7,3,4,0,0,0,0,0,0,0,0,0,0,0,13370,10800,2570,220,77,143,2820,1777,1043,58,29,29,7,6,1,1154,484,670,2804,2334,470,52,32,20,6,5,1,919,9,910,3019,2234,785,47,49,-2,7,6,1,582,368,214,2557,2168,389,44,41,3,5,5,0,545,277,268,2170,2287,-117,11,13,-2,5,5,0
KR_8170424404,8.0,1,8,3,5,0,0,0,0,0,0,0,0,0,0,0,15290,12067,3223,95,199,-104,3645,1899,1746,69,29,40,8,6,2,241,837,-596,3071,2687,384,57,42,15,6,6,0,437,261,176,3237,2486,751,52,57,-5,7,7,0,114,731,-617,2889,2531,358,53,56,-3,6,6,0,23,304,-281,2448,2464,-16,11,15,-4,5,5,0
KR_8170424404,9.0,1,8,3,5,0,0,0,0,0,0,0,0,0,0,0,16945,13443,3502,339,430,-91,3889,2130,1759,74,33,41,8,7,1,580,198,382,3410,2998,412,67,48,19,7,6,1,900,534,366,3700,2759,941,70,64,6,8,7,1,475,195,280,3255,2895,360,64,61,3,6,6,0,256,421,-165,2691,2661,30,14,16,-2,6,5,1
