match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8139598389,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8139598389,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545,2510,35,0,5,-5,500,505,-5,0,0,0,1,1,0,50,0,50,500,500,0,0,0,0,1,1,0,40,0,40,540,500,40,2,0,2,1,1,0,0,5,-5,500,505,-5,0,0,0,1,1,0,5,0,5,505,500,5,0,0,0,1,1,0
KR_8139598389,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4132,4110,22,187,294,-107,687,794,-107,4,10,-6,2,2,0,59,105,-46,859,755,104,6,0,6,2,1,1,623,615,8,1123,1115,8,11,5,6,2,2,0,289,302,-13,789,802,-13,10,11,-1,2,2,0,174,144,30,674,644,30,0,1,-1,2,2,0
KR_8139598389,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5357,5339,18,467,118,349,967,1068,-101,11,17,-6,3,4,-1,181,312,-131,981,962,19,6,4,2,2,2,0,203,903,-700,1403,1403,0,18,13,5,3,3,0,611,576,35,1111,1076,35,20,18,2,3,3,0,395,330,65,895,830,65,0,4,-4,2,3,-1
KR_8139598389,4.0,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,8326,6939,1387,98,476,-378,1198,1426,-228,14,29,-15,4,5,-1,731,209,522,1531,1159,372,14,4,10,3,2,1,54,209,-155,2404,1959,445,24,19,5,4,4,0,206,434,-228,1606,1284,322,22,21,1,3,3,0,187,136,51,1587,1111,476,0,4,-4,3,3,0
KR_8139598389,5.0,1,7,4,3,0,0,0,0,0,0,0,0,0,0,0,10443,9313,1130,176,138,38,1876,1588,288,22,31,-9,6,5,1,1123,617,506,1923,1567,356,26,12,14,4,3,1,54,88,-34,2954,2738,216,31,25,6,5,5,0,488,873,-385,1888,1723,165,31,32,-1,4,4,0,102,722,-620,1802,1697,105,1,7,-6,3,3,0
KR_8139598389,6.0,1,8,4,4,0,0,0,0,0,0,0,0,0,0,0,12146,10570,1576,626,260,366,2326,1710,616,27,31,-4,6,5,1,1600,944,656,2400,1894,506,38,20,18,5,4,1,305,326,-21,3205,2976,229,35,32,3,6,6,0,807,1237,-430,2207,2087,120,40,44,-4,5,4,1,308,928,-620,2008,1903,105,4,10,-6,4,4,0
KR_8139598389,7.0,1,9,4,5,0,0,0,0,0,0,0,0,0,0,0,13547,11814,1733,1075,225,850,2775,1975,800,35,39,-4,7,6,1,1818,277,1541,2618,2127,491,42,24,18,5,5,0,616,706,-90,3516,3356,160,44,45,-1,7,7,0,173,73,100,2473,2298,175,48,49,-1,5,5,0,65,83,-18,2165,2058,107,5,11,-6,4,4,0
KR_8139598389,8.0,1,10,4,6,0,0,0,0,0,0,0,0,0,0,0,15501,13167,2334,414,539,-125,3014,2289,725,42,51,-9,8,6,2,165,516,-351,2840,2366,474,46,31,15,6,5,1,28,250,-222,4253,3600,653,55,52,3,8,7,1,653,365,288,2953,2590,363,61,59,2,6,5,1,336,347,-11,2441,2322,119,9,11,-2,5,5,0
KR_8139598389,9.0,1,11,4,7,0,0,0,0,0,0,0,0,0,0,0,17381,14667,2714,817,776,41,3417,2526,891,52,55,-3,8,7,1,593,853,-260,3268,2708,560,53,40,13,6,6,0,408,639,-231,4633,3989,644,68,66,2,8,8,0,1070,704,366,3370,2929,441,72,69,3,6,6,0,588,540,48,2693,2515,178,11,13,-2,6,5,1
KR_8139598389,10.0,1,12,6,6,0,0,0,0,0,0,0,0,0,0,0,19459,17006,2453,214,355,-141,4064,2805,1259,61,62,-1,9,7,2,1173,251,922,3848,2906,942,59,42,17,7,6,1,90,346,-256,5115,4371,744,80,79,1,9,9,0,150,269,-119,3550,3919,-369,75,77,-2,6,7,-1,377,555,-178,2882,3005,-123,12,14,-2,6,6,0
KR_8139598389,11.0,1,13,9,4,0,0,0,0,1,0,0,0,0,-1,0,21068,19665,1403,321,243,78,4571,3043,1528,74,69,5,10,8,2,364,711,-347,4164,3371,793,67,51,16,7,7,0,536,115,421,5561,4940,621,92,80,12,9,9,0,272,10,262,3672,4960,-1288,75,86,-11,7,7,0,95,896,-801,3100,3351,-251,12,15,-3,6,6,0
KR_8139598389,12.0,1,14,9,5,1,0,1,0,1,0,0,0,0,-1,0,23798,21016,2782,1287,442,845,5537,3242,2295,88,74,14,11,8,3,902,1018,-116,4702,3678,1024,83,59,24,8,8,0,439,460,-21,6074,5290,784,104,90,14,10,9,1,697,333,364,4097,5283,-1186,87,96,-9,7,8,-1,143,368,-225,3388,3523,-135,16,16,0,6,6,0
KR_8139598389,13.0,1,16,12,4,1,0,1,0,1,0,0,0,0,-1,0,25553,24739,814,59,1334,-1275,5659,4134,1525,88,88,0,11,9,2,534,201,333,4984,4561,423,83,59,24,9,8,1,1381,156,1225,7016,5786,1230,112,93,19,11,10,1,333,1354,-1021,4333,6309,-1976,93,108,-15,7,8,-1,66,794,-728,3561,3949,-388,16,16,0,6,7,-1
KR_8139598389,14.0,1,17,13,4,2,0,2,0,1,0,0,0,0,-1,0,28050,26062,1988,128,198,-70,6128,4423,1705,95,93,2,11,9,2,990,33,957,5440,4718,722,93,61,32,9,8,1,433,234,199,7643,6239,1404,125,95,30,12,10,2,1052,426,626,5052,6556,-1504,101,115,-14,8,9,-1,42,171,-129,3787,4126,-339,16,16,0,6,8,-2
KR_8139598389,15.0,1,18,14,4,2,0,2,0,1,0,0,0,0,-1,0,30125,27993,2132,838,562,276,6838,4787,2051,112,105,7,12,10,2,1511,412,1099,5961,5097,864,109,70,39,10,9,1,864,578,286,8074,6583,1491,139,106,33,12,11,1,1284,1034,250,5284,7164,-1880,107,127,-20,8,9,-1,223,402,-179,3968,4362,-394,16,18,-2,7,8,-1
KR_8139598389,16.0,1,21,18,3,2,1,1,0,1,0,0,0,0,-1,0,32692,32055,637,1630,861,769,7630,5086,2544,121,105,16,13,11,2,88,830,-742,6088,5515,573,109,71,38,10,9,1,1228,851,377,9263,6856,2407,146,110,36,13,11,2,96,2365,-2269,5429,9820,-4391,108,136,-28,8,10,-2,536,418,118,4282,4778,-496,16,18,-2,7,9,-2
KR_8139598389,17.0,1,21,18,3,3,1,2,1,1,0,0,0,0,0,0,35029,33479,1550,52,482,-430,8002,5432,2570,128,116,12,13,11,2,519,397,122,6519,5882,637,121,79,42,11,10,1,344,933,-589,9694,7013,2681,156,112,44,13,11,2,998,387,611,6331,10197,-3866,127,147,-20,9,10,-1,288,295,-7,4483,4955,-472,16,18,-2,7,9,-2
KR_8139598389,18.0,1,23,20,3,4,1,3,1,1,0,0,0,0,0,0,38070,35638,2432,764,400,364,8714,5950,2764,146,129,17,14,12,2,471,727,-256,6996,6212,784,133,82,51,11,10,1,857,1645,-788,10627,7725,2902,156,126,30,13,12,1,1516,113,1403,6849,10523,-3674,131,152,-21,10,11,-1,139,63,76,4884,5228,-344,16,19,-3,8,9,-1
KR_8139598389,19.0,1,24,24,0,4,2,2,1,1,0,0,0,0,0,0,39620,39895,-275,586,100,486,8836,6530,2306,146,140,6,14,12,2,294,1302,-1008,7119,6787,332,133,90,43,11,11,0,1291,844,447,11066,8699,2367,172,134,38,14,13,1,658,1771,-1113,7391,12181,-4790,135,171,-36,10,12,-2,463,532,-69,5208,5698,-490,16,19,-3,8,10,-2
KR_8139598389,20.0,1,24,25,-1,4,2,2,1,1,0,0,0,1,0,0,41212,41643,-431,1217,417,800,9467,6847,2620,160,142,18,15,13,2,631,683,-52,7461,7118,343,142,98,44,12,12,0,1538,396,1142,11312,8991,2321,177,144,33,14,13,1,1015,1108,-93,7568,12768,-5200,138,176,-38,11,12,-1,154,219,-65,5404,5919,-515,17,21,-4,8,10,-2
KR_8139598389,21.0,1,25,25,0,4,3,1,1,1,0,0,0,1,0,0,42932,43672,-740,310,952,-642,9760,7382,2378,165,158,7,15,13,2,48,34,14,7908,7344,564,155,98,57,12,12,0,431,79,352,11880,9559,2321,186,161,25,15,13,2,150,283,-133,7803,13242,-5439,142,187,-45,11,12,-1,80,445,-365,5581,6145,-564,17,21,-4,9,10,-1
