match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8150702445,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8150702445,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2515,-10,0,0,0,500,500,0,0,0,0,1,1,0,0,50,-50,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,5,-5,500,505,-5,0,0,0,1,1,0,55,5,50,505,510,-5,0,1,-1,1,1,0
KR_8150702445,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785,3807,-22,133,240,-107,633,740,-107,1,7,-6,2,2,0,368,362,6,868,812,56,12,8,4,3,2,1,303,295,8,803,795,8,11,10,1,3,2,1,283,266,17,783,766,17,10,8,2,2,2,0,248,189,59,698,694,4,3,2,1,2,2,0
KR_8150702445,3.0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6084,5193,891,17,124,-107,1317,974,343,14,12,2,4,3,1,585,759,-174,1085,1209,-124,16,20,-4,3,3,0,597,617,-20,1097,1117,-20,19,20,-1,4,4,0,32,278,-246,1282,1028,254,21,15,6,3,2,1,253,360,-107,1303,865,438,6,4,2,3,3,0
KR_8150702445,4.0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7703,6549,1154,220,397,-177,1520,1247,273,15,21,-6,4,4,0,101,86,15,1351,1536,-185,24,28,-4,3,4,-1,184,209,-25,1659,1359,300,25,25,0,5,5,0,430,622,-192,1680,1372,308,32,26,6,4,4,0,443,130,313,1493,1035,458,8,6,2,4,3,1
KR_8150702445,5.0,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,9750,8012,1738,364,75,289,1764,1925,-161,22,27,-5,5,5,0,323,324,-1,1573,1774,-201,28,35,-7,4,4,0,524,419,105,1999,1569,430,38,30,8,6,5,1,91,78,13,2441,1528,913,41,28,13,4,4,0,148,36,112,1973,1216,757,9,6,3,4,3,1
KR_8150702445,6.0,1,6,2,4,0,0,0,0,0,0,0,0,0,0,0,11381,10180,1201,940,393,547,2340,2243,97,28,37,-9,6,6,0,602,1066,-464,1852,2516,-664,35,43,-8,5,5,0,28,403,-375,2303,2153,150,47,47,0,6,6,0,368,382,-14,2723,1832,891,50,37,13,5,5,0,338,256,82,2163,1436,727,12,10,2,5,4,1
KR_8150702445,7.0,1,6,2,4,0,0,0,0,0,0,0,0,0,0,0,12522,11488,1034,65,253,-188,2565,2453,112,34,40,-6,6,6,0,768,293,475,2018,2793,-775,36,50,-14,5,6,-1,252,253,-1,2527,2478,49,51,52,-1,7,7,0,708,688,20,3063,2138,925,61,46,15,5,5,0,524,446,78,2349,1626,723,15,12,3,5,5,0
KR_8150702445,8.0,1,6,2,4,0,0,0,0,0,0,0,0,0,0,0,14021,13056,965,371,559,-188,2871,2759,112,45,51,-6,7,7,0,1172,325,847,2422,3125,-703,48,58,-10,6,6,0,516,655,-139,2791,2880,-89,59,67,-8,7,8,-1,1014,14,1000,3369,2464,905,72,58,14,6,6,0,743,643,100,2568,1828,740,19,14,5,6,5,1
KR_8150702445,9.0,1,7,4,3,0,0,0,0,0,0,0,0,0,0,0,15776,15251,525,42,67,-25,3242,3217,25,48,51,-3,7,7,0,165,936,-771,2915,3736,-821,50,70,-20,6,7,-1,207,58,149,3082,3433,-351,66,67,-1,8,8,0,1420,395,1025,3775,2845,930,82,71,11,6,6,0,37,60,-23,2762,2020,742,22,16,6,7,6,1
