match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8171431195,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8171431195,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2525,2525,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,20,20,0,520,520,0,1,1,0,1,1,0,5,5,0,505,505,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0
KR_8171431195,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956,3714,242,269,173,96,769,673,96,9,3,6,2,2,0,368,297,71,868,797,71,12,8,4,3,2,1,323,309,14,823,809,14,12,11,1,2,2,0,322,254,68,822,754,68,12,8,4,2,2,0,174,181,-7,674,681,-7,3,2,1,2,2,0
KR_8171431195,3.0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,5402,5643,-241,591,481,110,1091,981,110,19,12,7,4,4,0,756,704,52,1256,1204,52,23,20,3,4,3,1,51,100,-49,1151,1525,-374,22,21,1,4,4,0,554,596,-42,1054,1096,-42,19,19,0,3,3,0,350,337,13,850,837,13,4,3,1,3,3,0
KR_8171431195,4.0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,6538,7158,-620,354,106,248,1254,1506,-252,21,18,3,4,4,0,937,983,-46,1442,1483,-41,25,28,-3,4,4,0,159,343,-184,1409,1768,-359,30,28,2,4,4,0,23,144,-121,1398,1394,4,30,28,2,4,3,1,235,107,128,1035,1007,28,7,5,2,4,3,1
KR_8171431195,5.0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,7884,8593,-709,564,344,220,1464,1744,-280,26,25,1,5,5,0,64,1384,-1320,1769,1884,-115,33,40,-7,4,5,-1,471,655,-184,1721,2080,-359,41,39,2,5,5,0,309,450,-141,1684,1700,-16,40,39,1,4,4,0,446,285,161,1246,1185,61,10,6,4,4,4,0
KR_8171431195,6.0,0,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,10012,9528,484,950,94,856,1850,1894,-44,40,27,13,6,6,0,710,162,548,2415,2087,328,41,44,-3,5,5,0,109,242,-133,2159,2242,-83,51,41,10,6,6,0,702,136,566,2077,1936,141,50,44,6,5,5,0,711,19,692,1511,1369,142,12,6,6,5,4,1
KR_8171431195,7.0,0,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,11507,11287,220,1161,412,749,2061,2212,-151,45,36,9,6,7,-1,1167,793,374,2872,2718,154,42,52,-10,5,6,-1,455,540,-85,2505,2540,-35,62,49,13,7,7,0,98,42,56,2323,2087,236,53,46,7,5,5,0,296,380,-84,1746,1730,16,12,6,6,5,5,0
KR_8171431195,8.0,0,2,4,-2,0,0,0,0,0,0,0,0,0,0,0,12687,12874,-187,205,62,143,2305,2762,-457,52,37,15,7,7,0,114,320,-206,2994,3070,-76,42,61,-19,5,6,-1,219,758,-539,2769,2758,11,70,55,15,7,7,0,452,368,84,2677,2413,264,67,58,9,6,6,0,492,71,421,1942,1871,71,15,6,9,5,5,0
KR_8171431195,9.0,0,3,4,-1,0,0,0,0,0,0,0,0,0,0,0,14459,14329,130,490,491,-1,2590,3191,-601,59,53,6,7,8,-1,653,548,105,3533,3298,235,48,65,-17,6,7,-1,551,110,441,3106,3085,21,82,65,17,8,8,0,225,627,-402,3050,2672,378,78,64,14,6,6,0,80,183,-103,2180,2083,97,16,6,10,5,5,0
