match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8128629178,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8128629178,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,2532,-12,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,20,20,0,520,520,0,1,1,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,12,-12,500,512,-12,0,0,0,1,1,0
KR_8128629178,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3803,3882,-79,337,173,164,837,673,164,13,3,10,2,2,0,278,368,-90,778,868,-90,8,12,-4,2,3,-1,241,317,-76,741,817,-76,7,12,-5,2,2,0,283,303,-20,783,803,-20,10,11,-1,2,2,0,164,221,-57,664,721,-57,1,1,0,2,2,0
KR_8128629178,3.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5849,5571,278,42,543,-501,1342,1043,299,17,16,1,3,4,-1,195,135,60,995,1410,-415,12,12,0,2,3,-1,177,52,125,1577,1027,550,11,17,-6,3,3,0,565,625,-60,1065,1125,-60,18,21,-3,3,3,0,370,466,-96,870,966,-96,4,2,2,3,3,0
KR_8128629178,4.0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,7411,6897,514,345,853,-508,1645,1353,292,26,25,1,5,5,0,727,338,389,1527,1613,-86,16,16,0,3,3,0,481,294,187,1881,1269,612,20,22,-2,4,4,0,813,924,-111,1313,1424,-111,23,28,-5,3,4,-1,545,738,-193,1045,1238,-193,5,2,3,3,3,0
KR_8128629178,5.0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,9263,8724,539,228,81,147,1878,2131,-253,33,37,-4,5,6,-1,1309,365,944,2109,1940,169,24,24,0,4,4,0,799,557,242,2199,1532,667,31,30,1,5,5,0,176,772,-596,1551,1722,-171,30,38,-8,4,4,0,51,124,-73,1526,1399,127,5,2,3,4,4,0
KR_8128629178,6.0,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,10950,9870,1080,535,252,283,2185,2302,-117,41,40,1,6,6,0,56,671,-615,2306,2246,60,28,34,-6,4,5,-1,1366,381,985,2766,1756,1010,42,36,6,6,5,1,567,317,250,1942,1967,-25,43,45,-2,5,5,0,276,324,-48,1751,1599,152,8,4,4,5,4,1
KR_8128629178,7.0,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,12144,11811,333,662,673,-11,2312,2723,-411,41,48,-7,6,7,-1,278,1223,-945,2528,2798,-270,32,38,-6,5,5,0,217,741,-524,3017,2116,901,48,48,0,7,6,1,984,716,268,2359,2366,-7,54,58,-4,5,5,0,453,533,-80,1928,1808,120,9,5,4,5,5,0
KR_8128629178,8.0,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,13568,13718,-150,313,118,195,2613,3043,-430,52,50,2,7,7,0,596,70,526,2846,3445,-599,40,46,-6,6,6,0,512,1009,-497,3317,2389,928,57,57,0,7,7,0,1250,267,983,2625,2767,-142,62,67,-5,6,6,0,692,794,-102,2167,2074,93,12,8,4,6,5,1
KR_8128629178,9.0,1,6,4,2,0,0,0,0,0,0,0,0,0,0,0,15689,15074,615,61,337,-276,3261,3262,-1,62,56,6,7,7,0,1221,453,768,3471,3828,-357,53,58,-5,7,7,0,992,1350,-358,3797,2730,1067,69,68,1,8,8,0,341,528,-187,2841,3028,-187,67,75,-8,6,6,0,169,221,-52,2319,2226,93,12,8,4,6,6,0
