match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_7889189355,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_7889189355,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510,2500,10,0,0,0,500,500,0,0,0,0,1,1,0,5,0,5,505,500,5,0,0,0,1,1,0,5,0,5,505,500,5,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0
KR_7889189355,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2984,2984,0,55,41,14,555,541,14,1,0,1,1,1,0,131,131,0,631,631,0,4,4,0,2,2,0,99,146,-47,599,646,-47,2,6,-4,1,1,0,125,104,21,625,604,21,5,3,2,1,1,0,74,62,12,574,562,12,0,1,-1,1,1,0
KR_7889189355,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4537,4334,203,325,255,70,825,755,70,10,5,5,3,2,1,519,543,-24,1019,1043,-24,16,16,0,3,3,0,447,381,66,947,881,66,13,12,1,3,3,0,479,437,42,979,937,42,18,15,3,2,2,0,267,218,49,767,718,49,2,2,0,2,2,0
KR_7889189355,4.0,1,1,4,-3,0,0,0,0,0,0,0,0,0,0,0,6075,7262,-1187,97,104,-7,1247,1254,-7,10,9,1,4,3,1,221,1270,-1049,1421,1770,-349,28,24,4,4,4,0,86,1316,-1230,1186,1816,-630,16,17,-1,3,4,-1,755,818,-63,1255,1318,-63,24,28,-4,3,3,0,466,604,-138,966,1104,-138,3,4,-1,3,3,0
KR_7889189355,5.0,1,1,4,-3,0,0,0,0,0,0,0,0,0,0,0,7300,8681,-1381,269,482,-213,1419,1632,-213,13,20,-7,4,5,-1,404,271,133,1604,2071,-467,32,31,1,4,4,0,456,271,185,1556,2096,-540,26,23,3,4,4,0,84,317,-233,1584,1617,-33,33,35,-2,4,4,0,262,90,172,1137,1265,-128,5,5,0,3,3,0
KR_7889189355,6.0,1,3,5,-2,0,0,0,0,0,0,0,0,0,0,0,9624,10035,-411,99,152,-53,1649,2152,-503,17,26,-9,5,5,0,813,33,780,2013,2233,-220,36,33,3,4,4,0,57,171,-114,1957,2246,-289,32,25,7,5,5,0,311,654,-343,1811,1954,-143,40,47,-7,5,5,0,94,270,-176,2194,1450,744,5,7,-2,4,4,0
KR_7889189355,7.0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,12207,11804,403,360,525,-165,1910,2525,-615,22,38,-16,6,6,0,1378,365,1013,2578,2565,13,48,41,7,5,5,0,700,718,-18,2600,2793,-193,41,39,2,6,6,0,800,957,-157,2300,2257,43,51,54,-3,6,6,0,714,84,630,2819,1664,1155,7,9,-2,4,4,0
KR_7889189355,8.0,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,14117,13009,1108,69,241,-172,2569,2741,-172,27,40,-13,7,7,0,198,651,-453,2810,2851,-41,52,48,4,6,6,0,987,1113,-126,2887,3188,-301,47,47,0,7,6,1,155,274,-119,2830,2424,406,64,56,8,6,6,0,206,150,56,3021,1805,1216,9,9,0,4,4,0
KR_7889189355,9.0,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,15649,14486,1163,320,531,-211,2820,3031,-211,32,50,-18,7,7,0,508,1009,-501,3120,3209,-89,60,57,3,6,6,0,1321,1489,-168,3221,3564,-343,56,59,-3,7,7,0,442,547,-105,3192,2702,490,76,64,12,7,7,0,56,320,-264,3296,1980,1316,11,10,1,5,4,1
KR_7889189355,10.0,1,7,5,2,0,0,0,0,0,0,0,0,0,0,0,17838,16244,1594,630,890,-260,3130,3390,-260,40,60,-20,8,8,0,1013,1362,-349,3625,3572,53,72,67,5,7,7,0,1736,1869,-133,3636,3944,-308,67,70,-3,8,8,0,893,961,-68,3643,3116,527,88,77,11,8,7,1,564,562,2,3804,2222,1582,11,13,-2,5,5,0
KR_7889189355,11.0,1,8,6,2,0,0,0,0,0,0,0,0,0,0,0,19571,18361,1210,984,1237,-253,3484,3737,-253,50,69,-19,9,9,0,284,314,-30,3939,3829,110,79,68,11,7,7,0,127,12,115,3877,4312,-435,72,81,-9,8,8,0,150,1743,-1593,4275,3898,377,94,86,8,8,8,0,751,450,301,3996,2585,1411,12,14,-2,5,5,0
KR_7889189355,12.0,1,8,7,1,0,0,0,1,0,0,0,0,0,1,0,21010,20037,973,231,107,124,3606,4322,-716,50,77,-27,9,9,0,703,680,23,4358,4195,163,95,76,19,8,8,0,445,323,122,4195,4623,-428,82,92,-10,9,9,0,336,165,171,4461,4125,336,97,92,5,9,8,1,365,252,113,4390,2772,1618,22,15,7,6,6,0
KR_7889189355,13.0,1,12,8,4,0,0,0,1,0,0,0,0,0,1,0,24390,22428,1962,1141,458,683,4516,4673,-157,54,87,-33,9,10,-1,1490,1111,379,5145,4626,519,103,85,18,9,8,1,1197,93,1104,4947,5468,-521,86,99,-13,10,9,1,763,591,172,4888,4551,337,111,105,6,9,9,0,414,590,-176,4894,3110,1784,23,18,5,7,6,1
KR_7889189355,14.0,1,12,9,3,0,0,0,1,0,0,0,0,0,1,0,25956,24418,1538,272,348,-76,4722,4963,-241,59,93,-34,10,10,0,216,261,-45,5521,4876,645,114,91,23,10,9,1,38,372,-334,5463,5822,-359,93,108,-15,10,10,0,204,1308,-1104,5204,5268,-64,122,117,5,10,9,1,141,894,-753,5046,3489,1557,23,18,5,7,7,0
KR_7889189355,15.0,1,14,11,3,0,0,0,1,0,0,0,0,0,1,0,28205,26533,1672,668,611,57,5118,5226,-108,72,100,-28,10,11,-1,529,992,-463,5834,5612,222,114,96,18,10,9,1,820,683,137,6245,6133,112,103,109,-6,11,10,1,457,787,-330,5462,5872,-410,129,125,4,10,10,0,641,95,546,5546,3690,1856,25,18,7,8,7,1
KR_7889189355,16.0,1,17,11,6,0,0,0,1,0,0,0,0,0,1,0,30562,28439,2123,1310,883,427,5760,5498,262,72,105,-33,11,11,0,1268,879,389,6573,5999,574,120,106,14,10,10,0,319,52,267,6484,6452,32,108,116,-8,11,10,1,741,313,428,5746,6648,-902,135,138,-3,10,11,-1,1089,172,917,5999,3842,2157,31,18,13,9,7,2
KR_7889189355,17.0,1,17,11,6,0,0,0,1,0,0,0,1,0,1,0,32198,29919,2279,1645,244,1401,6095,5784,311,81,111,-30,11,11,0,335,1109,-774,6865,6229,636,124,110,14,11,10,1,657,273,384,6822,6673,149,115,122,-7,11,11,0,1175,733,442,6180,7068,-888,149,151,-2,11,11,0,81,484,-403,6236,4165,2071,32,26,6,9,8,1
KR_7889189355,18.0,1,20,13,7,1,0,1,1,0,0,0,1,0,1,0,35565,32041,3524,2414,1000,1414,6864,6540,324,95,119,-24,12,12,0,73,426,-353,7703,6751,952,134,111,23,11,10,1,17,642,-625,7252,7047,205,124,126,-2,12,11,1,23,1051,-1028,6878,7386,-508,154,152,2,11,12,-1,213,37,176,6868,4317,2551,32,26,6,10,8,2
KR_7889189355,19.0,1,21,13,8,1,0,1,1,0,0,0,1,0,1,0,37115,33451,3664,166,375,-209,7191,6815,376,100,124,-24,12,12,0,247,304,-57,7877,7079,798,134,119,15,11,11,0,317,981,-664,7552,7386,166,131,135,-4,12,12,0,528,1327,-799,7383,7662,-279,160,161,-1,12,12,0,457,224,233,7112,4509,2603,34,27,7,10,8,2
KR_7889189355,20.0,1,23,17,6,2,0,2,2,0,0,0,1,0,2,0,39816,37332,2484,401,1122,-721,7426,7562,-136,100,126,-26,12,13,-1,994,426,568,8629,7201,1428,139,119,20,12,11,1,697,2173,-1476,7932,8578,-646,134,140,-6,12,12,0,56,2111,-2055,8186,8446,-260,165,170,-5,12,13,-1,983,1260,-277,7643,5545,2098,38,27,11,10,9,1
KR_7889189355,21.0,1,24,18,6,3,1,2,2,0,0,0,1,0,2,0,41812,39447,2365,233,189,44,7598,7779,-181,100,126,-26,12,13,-1,511,1516,-1005,9296,8291,1005,143,136,7,12,12,0,566,340,226,8376,8795,-419,135,140,-5,13,12,1,400,54,346,8605,8664,-59,174,170,4,13,13,0,427,83,344,7937,5918,2019,38,27,11,11,10,1
KR_7889189355,22.0,1,26,19,7,3,1,2,2,0,0,0,1,0,2,0,44296,41570,2726,194,599,-405,8334,8189,145,106,133,-27,13,13,0,885,1816,-931,9670,8596,1074,152,143,9,13,12,1,991,305,686,8801,9210,-409,141,147,-6,14,13,1,986,815,171,9191,9430,-239,176,181,-5,13,13,0,790,300,490,8300,6145,2155,42,29,13,12,10,2
KR_7889189355,23.0,1,30,20,10,3,1,2,2,0,0,0,1,0,2,0,47511,42966,4545,318,358,-40,8458,8748,-290,106,133,-27,13,14,-1,154,382,-228,9814,8812,1002,152,143,9,13,12,1,1820,438,1382,9630,9343,287,143,147,-4,15,13,2,1827,1149,678,10037,9764,273,185,184,1,14,13,1,2062,304,1758,9572,6299,3273,48,29,19,13,10,3
KR_7889189355,24.0,1,31,20,11,3,1,2,2,0,0,0,1,0,2,0,49542,44023,5519,1100,494,606,9245,8884,361,119,134,-15,14,14,0,568,214,354,10228,9044,1184,157,147,10,14,13,1,206,561,-355,9816,9466,350,146,147,-1,15,13,2,429,766,-337,10438,10060,378,197,194,3,14,14,0,205,574,-369,9815,6569,3246,49,32,17,13,11,2
KR_7889189355,25.0,1,33,20,13,5,1,4,3,0,0,0,1,0,3,0,53061,45352,7709,1272,214,1058,9417,9114,303,119,139,-20,14,14,0,1207,402,805,10866,9236,1630,169,148,21,14,13,1,1682,862,820,11292,9767,1525,163,153,10,16,13,3,1109,1213,-104,11118,10513,605,203,208,-5,15,14,1,758,727,31,10368,6722,3646,50,32,18,13,11,2
KR_7889189355,26.0,1,34,23,11,5,1,4,3,0,0,0,1,0,3,0,54689,49415,5274,294,779,-485,9539,9679,-140,119,152,-33,14,15,-1,1603,124,1479,11263,9359,1904,181,148,33,15,13,2,624,1498,-874,11484,10402,1082,167,169,-2,16,14,2,173,676,-503,11883,12781,-898,208,219,-11,15,15,0,760,1199,-439,10520,7194,3326,50,32,18,13,12,1
KR_7889189355,27.0,1,34,23,11,5,1,4,3,0,0,0,1,0,3,0,56315,51245,5070,633,325,308,9878,10024,-146,128,161,-33,15,15,0,275,796,-521,11585,10036,1549,189,167,22,15,13,2,1134,2010,-876,12008,10915,1093,177,183,-6,16,14,2,295,820,-525,12005,12924,-919,208,220,-12,15,15,0,1080,301,779,10839,7346,3493,55,32,23,14,12,2
KR_7889189355,28.0,1,34,26,8,5,2,3,3,0,0,0,1,0,3,0,57637,54796,2841,960,1307,-347,10205,11007,-802,135,170,-35,15,16,-1,128,1266,-1138,11787,10505,1282,193,167,26,15,14,1,1467,2707,-1240,12347,11612,735,183,183,0,16,14,2,597,1737,-1140,12306,13851,-1545,214,228,-14,16,15,1,1232,776,456,10992,7821,3171,55,32,23,14,13,1
KR_7889189355,29.0,1,34,27,7,5,2,3,3,0,0,1,1,0,3,-1,58854,58112,742,208,483,-275,10327,11483,-1156,135,170,-35,15,16,-1,435,1072,-637,12095,11262,833,200,179,21,15,15,0,389,424,-35,12469,12248,221,183,189,-6,16,15,1,1109,1027,82,12819,14792,-1973,228,235,-7,16,16,0,884,332,552,11144,8327,2817,55,32,23,14,13,1
KR_7889189355,30.0,1,38,28,10,5,2,3,3,0,0,1,1,0,3,-1,62623,60042,2581,861,6,855,10981,11605,-624,135,170,-35,15,16,-1,76,211,-135,12840,11506,1334,205,180,25,16,15,1,1460,197,1263,13539,12841,698,193,206,-13,17,16,1,2037,725,1312,13746,15509,-1763,239,242,-3,17,16,1,1252,511,741,11517,8581,2936,57,32,25,14,13,1
KR_7889189355,31.0,1,39,28,11,6,2,4,4,0,0,1,1,0,4,-1,64979,61508,3471,1547,337,1210,11666,11937,-271,141,178,-37,16,16,0,372,98,274,13137,12243,894,212,199,13,16,16,0,1250,319,931,14479,12964,1515,198,206,-8,17,16,1,748,847,-99,13978,15631,-1653,244,242,2,17,16,1,579,664,-85,11719,8733,2986,61,32,29,14,13,1
KR_7889189355,32.0,1,39,30,9,7,2,5,4,0,0,1,1,0,4,-1,67216,64032,3184,369,926,-557,11813,12526,-713,141,192,-51,16,17,-1,1296,421,875,14065,12565,1500,227,199,28,17,16,1,1661,750,911,14896,13394,1502,207,215,-8,18,16,2,1272,1770,-498,14501,16564,-2063,257,248,9,17,17,0,797,913,-116,11941,8983,2958,63,32,31,14,14,0
