match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8138740228,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8138740228,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545,2512,33,0,0,0,500,500,0,0,0,0,1,1,0,50,50,0,500,500,0,0,0,0,1,1,0,20,12,8,520,512,8,1,0,1,1,1,0,10,0,10,515,500,15,1,0,1,1,1,0,10,25,-15,510,500,10,0,0,0,1,1,0
KR_8138740228,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847,3745,102,193,275,-82,693,775,-82,4,9,-5,2,2,0,338,328,10,788,778,10,8,8,0,2,2,0,303,325,-22,803,825,-22,11,10,1,2,2,0,327,218,109,832,718,114,13,5,8,2,1,1,226,174,52,731,649,82,3,0,3,2,1,1
KR_8138740228,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5837,5124,713,479,589,-110,979,1089,-110,11,18,-7,4,4,0,733,205,528,1183,1005,178,12,12,0,3,2,1,963,661,302,1463,1161,302,20,20,0,4,4,0,723,534,189,1228,1034,194,24,15,9,3,3,0,479,360,119,984,835,149,5,3,2,3,3,0
KR_8138740228,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7447,6672,775,194,144,50,1144,1594,-450,14,23,-9,4,4,0,1230,488,742,1680,1288,392,28,20,8,4,3,1,1312,1009,303,1812,1509,303,31,30,1,5,5,0,1133,791,342,1638,1291,347,35,19,16,4,3,1,668,515,153,1173,990,183,5,4,1,3,3,0
KR_8138740228,5.0,1,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,8593,8128,465,78,676,-598,1328,2126,-798,18,33,-15,4,6,-2,1537,794,743,1987,1594,393,36,28,8,5,4,1,1536,1344,192,2036,1844,192,37,42,-5,5,6,-1,179,63,116,1884,1413,471,43,19,24,4,3,1,53,76,-23,1358,1151,207,5,4,1,4,4,0
KR_8138740228,6.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10373,9414,959,366,146,220,1616,2296,-680,25,36,-11,5,6,-1,530,172,358,2430,1822,608,36,32,4,5,4,1,90,53,37,2390,2228,162,42,49,-7,6,6,0,580,367,213,2290,1717,573,54,27,27,5,4,1,342,276,66,1647,1351,296,7,4,3,4,4,0
KR_8138740228,7.0,1,2,3,-1,0,0,0,1,0,0,0,0,0,1,0,11826,11348,478,577,376,201,1827,2526,-699,30,42,-12,6,6,0,76,810,-734,2851,2460,391,48,40,8,6,5,1,421,433,-12,2721,2608,113,52,61,-9,7,7,0,55,8,47,2515,2133,382,60,36,24,5,5,0,232,71,161,1912,1621,291,11,5,6,5,5,0
KR_8138740228,8.0,1,3,4,-1,0,0,0,1,0,0,0,0,0,1,0,13357,12902,455,127,106,21,1977,3006,-1029,32,51,-19,7,7,0,556,1184,-628,3406,2834,572,53,51,2,7,6,1,699,768,-69,2999,2943,56,61,72,-11,8,8,0,406,217,189,2871,2342,529,74,41,33,6,5,1,424,227,197,2104,1777,327,12,6,6,6,5,1
KR_8138740228,9.0,1,4,4,0,0,0,0,1,0,0,0,0,0,1,0,15456,14371,1085,392,351,41,2242,3251,-1009,38,56,-18,7,8,-1,1341,31,1310,4191,3106,1085,69,57,12,8,6,2,992,1141,-149,3292,3316,-24,69,83,-14,8,8,0,807,545,262,3272,2670,602,85,50,35,6,6,0,774,478,296,2459,2028,431,15,6,9,6,6,0
KR_8138740228,10.0,1,5,6,-1,0,0,0,1,0,0,0,0,0,1,0,17342,16593,749,637,65,572,2487,3565,-1078,43,68,-25,8,8,0,543,339,204,4593,3414,1179,80,65,15,8,7,1,1299,1499,-200,3599,3674,-75,78,94,-16,9,9,0,77,406,-329,3692,3281,411,90,51,39,7,6,1,36,709,-673,2971,2659,312,15,7,8,6,6,0
KR_8138740228,11.0,1,5,7,-2,0,0,0,1,0,0,0,0,0,1,0,18436,18748,-312,179,289,-110,2629,3789,-1160,44,74,-30,8,9,-1,65,749,-684,4715,3829,886,80,70,10,8,8,0,21,83,-62,3871,4608,-737,87,104,-17,9,9,0,397,749,-352,4012,3624,388,102,63,39,7,7,0,274,948,-674,3209,2898,311,15,8,7,7,7,0
KR_8138740228,12.0,1,6,10,-4,0,0,0,1,0,0,0,0,0,1,0,20234,21536,-1302,42,48,-6,3092,4281,-1189,44,81,-37,9,10,-1,671,1242,-571,5321,4327,994,104,72,32,9,8,1,381,411,-30,4231,4936,-705,98,114,-16,10,10,0,10,19,-9,4175,4614,-439,104,70,34,7,7,0,80,53,27,3415,3378,37,15,8,7,7,7,0
KR_8138740228,13.0,1,6,12,-6,1,0,1,1,1,0,0,0,0,0,0,22651,23942,-1291,274,230,44,3324,4463,-1139,47,84,-37,9,10,-1,192,486,-294,5892,5004,888,108,84,24,9,9,0,655,680,-25,4505,5205,-700,104,119,-15,10,10,0,46,889,-843,4761,5489,-728,110,75,35,8,8,0,129,456,-327,4169,3781,388,18,8,10,7,8,-1
KR_8138740228,14.0,1,9,12,-3,1,0,1,1,1,0,0,0,0,0,0,25830,25210,620,819,91,728,3869,4724,-855,52,90,-38,10,10,0,1274,293,981,6974,5211,1763,124,88,36,11,9,2,107,84,23,5457,5409,48,113,124,-11,11,10,1,406,165,241,5196,5890,-694,115,89,26,8,8,0,254,111,143,4334,3976,358,18,9,9,7,8,-1
KR_8138740228,15.0,1,9,13,-4,1,0,1,1,1,0,0,0,0,0,0,27295,26991,304,253,432,-179,4103,5065,-962,56,103,-47,11,11,0,481,645,-164,7381,5563,1818,136,92,44,11,9,2,447,522,-75,5797,5852,-55,123,140,-17,11,11,0,108,548,-440,5498,6273,-775,122,97,25,9,8,1,96,368,-272,4516,4238,278,18,10,8,7,8,-1
KR_8138740228,16.0,1,9,16,-7,1,0,1,1,1,0,0,0,1,0,0,28627,30292,-1665,20,1486,-1466,4375,6119,-1744,63,114,-51,11,12,-1,164,98,66,7609,5916,1693,140,96,44,11,10,1,864,640,224,6219,6375,-156,138,157,-19,12,12,0,72,147,-75,5712,6947,-1235,127,105,22,9,9,0,252,225,27,4712,4935,-223,19,10,9,8,9,-1
KR_8138740228,17.0,1,9,16,-7,1,1,0,1,1,0,0,0,1,0,0,30571,32490,-1919,397,171,226,4752,6454,-1702,77,119,-42,12,13,-1,575,699,-124,8020,6517,1503,154,112,42,12,10,2,304,1137,-833,6514,6872,-358,145,169,-24,12,12,0,586,675,-89,6231,7480,-1249,145,120,25,10,9,1,574,457,117,5054,5167,-113,23,10,13,8,9,-1
KR_8138740228,18.0,1,13,18,-5,1,1,0,1,1,0,0,0,1,0,0,33541,34521,-980,984,932,52,5344,7215,-1871,78,127,-49,12,13,-1,150,77,73,8695,6720,1975,154,112,42,12,11,1,616,151,465,6826,7091,-265,146,170,-24,13,12,1,1633,897,736,7278,8102,-824,145,122,23,10,10,0,77,143,-66,5398,5393,5,23,10,13,8,10,-2
KR_8138740228,19.0,1,16,19,-3,1,1,0,1,1,0,0,0,1,0,0,35919,36198,-279,277,179,98,5637,7337,-1700,83,127,-44,13,13,0,277,291,-14,9572,6934,2638,154,112,42,13,11,2,228,39,189,7393,7429,-36,149,174,-25,13,13,0,69,1713,-1644,7589,8923,-1334,145,132,13,11,10,1,403,325,78,5728,5575,153,24,10,14,9,10,-1
KR_8138740228,20.0,1,18,19,-1,1,1,0,2,1,0,0,0,1,1,0,38391,37469,922,111,302,-191,5871,7460,-1589,83,127,-44,13,13,0,538,692,-154,9832,7335,2497,158,118,40,13,11,2,1139,194,945,8304,7584,720,164,174,-10,13,13,0,795,2129,-1334,8320,9339,-1019,151,144,7,11,11,0,734,501,233,6064,5751,313,26,10,16,10,10,0
KR_8138740228,21.0,1,18,20,-2,2,1,1,2,1,0,0,0,1,1,0,40612,39838,774,700,974,-274,6460,8132,-1672,98,144,-46,14,14,0,1219,1318,-99,10514,7961,2553,178,134,44,14,12,2,307,495,-188,8622,7885,737,171,184,-13,14,13,1,250,588,-338,8725,9927,-1202,161,154,7,11,11,0,81,442,-361,6291,5933,358,26,10,16,10,10,0
KR_8138740228,22.0,1,21,20,1,3,1,2,2,1,0,0,0,1,1,0,44494,41158,3336,1556,174,1382,7316,8357,-1041,102,150,-48,14,14,0,2217,393,1824,11512,8141,3371,188,135,53,14,12,2,969,980,-11,9284,8370,914,184,198,-14,14,13,1,1383,164,1219,9863,10153,-290,169,158,11,12,11,1,208,647,-439,6519,6137,382,26,10,16,10,11,-1
KR_8138740228,23.0,1,21,23,-2,3,2,1,2,1,0,0,0,1,1,0,46164,45899,265,550,632,-82,7500,8815,-1315,106,163,-57,14,14,0,3162,830,2332,12457,8578,3879,207,141,66,15,13,2,1152,105,1047,9407,9795,-388,184,202,-18,14,14,0,326,1997,-1671,10105,11987,-1882,169,170,-1,12,12,0,305,1234,-929,6695,6724,-29,26,10,16,10,11,-1
KR_8138740228,24.0,1,25,24,1,4,4,0,2,1,0,0,0,1,1,0,50668,49086,1582,1789,71,1718,8739,9804,-1065,118,174,-56,15,15,0,4406,400,4006,13700,8998,4702,219,142,77,16,13,3,2297,302,1995,10557,9992,565,197,202,-5,15,14,1,275,133,142,10655,13073,-2418,171,178,-7,13,12,1,126,128,-2,7017,7219,-202,26,10,16,10,12,-2
KR_8138740228,25.0,1,26,24,2,4,4,0,2,1,0,0,0,1,1,0,52190,50244,1946,261,393,-132,8861,10126,-1265,118,183,-65,15,15,0,480,568,-88,14200,9171,5029,227,144,83,16,13,3,247,575,-328,10907,10265,642,203,207,-4,15,14,1,522,348,174,10917,13287,-2370,178,183,-5,13,12,1,415,305,110,7305,7395,-90,29,10,19,11,12,-1
KR_8138740228,26.0,1,27,24,3,6,4,2,3,1,0,0,0,1,2,0,54681,51404,3277,545,691,-146,9144,10424,-1280,119,191,-72,16,16,0,1105,175,930,14825,9303,5522,241,144,97,17,13,4,1015,1006,9,11674,10696,978,212,220,-8,15,14,1,377,470,-93,11496,13410,-1914,186,183,3,13,12,1,647,481,166,7542,7571,-29,30,10,20,11,12,-1
KR_8138740228,27.0,1,31,24,7,8,4,4,3,1,0,0,0,1,2,0,59274,52861,6413,1769,856,913,10368,10589,-221,127,194,-67,16,16,0,2043,572,1471,15762,9699,6063,249,152,97,17,13,4,344,344,0,12104,10934,1170,222,222,0,16,14,2,1416,885,531,12886,13825,-939,194,196,-2,14,13,1,1178,724,454,8154,7814,340,33,11,22,12,13,-1
KR_8138740228,27.1,1,31,24,7,9,4,5,3,1,0,0,0,1,2,0,59613,52938,6675,1831,870,961,10431,10603,-172,130,194,-64,16,16,0,2121,586,1535,15841,9714,6127,250,152,98,17,13,4,507,359,148,12267,10948,1319,228,222,6,16,14,2,1430,900,530,12900,13839,-939,194,196,-2,14,13,1,1199,744,455,8174,7834,340,33,11,22,12,13,-1
