match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8168009941,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8168009941,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,2550,-20,0,0,0,500,500,0,0,0,0,1,1,0,50,5,45,500,505,-5,0,0,0,1,1,0,0,40,-40,500,540,-40,0,2,-2,1,1,0,10,5,5,515,505,10,1,0,1,1,1,0,15,0,15,515,500,15,0,0,0,1,1,0
KR_8168009941,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3996,3817,179,289,227,62,789,727,62,10,6,4,2,2,0,418,392,26,868,892,-24,12,12,0,3,3,0,297,309,-12,797,809,-12,11,11,0,3,2,1,319,260,59,824,760,64,12,8,4,2,2,0,218,129,89,718,629,89,2,0,2,2,2,0
KR_8168009941,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5921,5272,649,611,127,484,1111,1027,84,20,14,6,4,4,0,834,789,45,1284,1289,-5,24,24,0,4,4,0,117,69,48,1417,1069,348,15,17,-2,4,3,1,658,78,580,1163,1028,135,23,15,8,3,2,1,446,359,87,946,859,87,3,3,0,3,3,0
KR_8168009941,4.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,7294,6783,511,867,791,76,1367,1691,-324,26,26,0,5,5,0,268,1058,-790,1418,1558,-140,24,32,-8,4,4,0,274,217,57,1574,1217,357,17,18,-1,4,4,0,129,368,-239,1634,1318,316,26,23,3,3,4,-1,151,124,27,1301,999,302,3,3,0,3,3,0
KR_8168009941,5.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,8903,7964,939,182,195,-13,1577,1895,-318,31,31,0,5,6,-1,670,84,586,1820,1884,-64,36,40,-4,5,5,0,638,523,115,1938,1523,415,24,29,-5,5,5,0,508,222,286,2013,1522,491,40,28,12,4,4,0,405,265,140,1555,1140,415,7,3,4,4,3,1
KR_8168009941,6.0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,11012,9993,1019,23,545,-522,1818,2245,-427,36,42,-6,6,6,0,680,517,163,2330,2317,13,40,48,-8,5,6,-1,25,14,11,2300,1839,461,31,38,-7,6,5,1,1015,863,152,2520,2163,357,51,37,14,5,5,0,894,554,340,2044,1429,615,9,5,4,5,4,1
KR_8168009941,7.0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,12234,11755,479,234,865,-631,2029,2565,-536,41,52,-11,6,7,-1,351,254,97,2651,2754,-103,48,52,-4,6,6,0,310,291,19,2585,2116,469,39,45,-6,6,6,0,472,257,215,2777,2707,70,57,43,14,5,5,0,92,263,-171,2192,1613,579,9,5,4,5,4,1
KR_8168009941,8.0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,13711,13879,-168,84,183,-99,2179,3033,-854,43,55,-12,7,8,-1,781,146,635,3081,3221,-140,57,57,0,6,6,0,359,165,194,3034,2340,694,48,51,-3,7,6,1,97,857,-760,3002,3307,-305,63,54,9,5,6,-1,315,628,-313,2415,1978,437,11,7,4,5,5,0
KR_8168009941,9.0,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,15467,15313,154,362,563,-201,2457,3413,-956,50,68,-18,7,8,-1,82,474,-392,3457,3549,-92,67,65,2,7,7,0,884,208,676,3559,2633,926,62,59,3,8,7,1,67,185,-118,3322,3585,-263,75,61,14,6,7,-1,22,83,-61,2672,2133,539,12,7,5,6,5,1
