match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_7384321221,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0
KR_7384321221,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2505,-5,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,5,-5,500,505,-5,0,0,0,1,1,0,50,0,50,500,500,0,0,0,0,1,1,0
KR_7384321221,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3346,3303,43,68,84,-16,568,584,-16,2,3,-1,1,1,0,96,445,-349,596,945,-349,4,4,0,2,2,0,141,109,32,641,609,32,4,2,2,1,1,0,76,103,-27,926,603,323,0,4,-4,1,1,0,165,62,103,615,562,53,1,0,1,1,1,0
KR_7384321221,3.0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5231,4815,416,316,409,-93,816,909,-93,9,15,-6,3,3,0,494,828,-334,994,1328,-334,13,16,-3,3,3,0,484,447,37,984,947,37,14,10,4,3,3,0,719,379,340,1569,879,690,10,13,-3,2,2,0,418,27,391,868,752,116,3,2,1,2,1,1
KR_7384321221,4.0,0,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,6302,7042,-740,600,686,-86,1100,1186,-86,18,24,-6,4,4,0,166,1608,-1442,1116,2108,-992,13,24,-11,3,4,-1,160,1169,-1009,1215,1669,-454,20,17,3,4,4,0,968,642,326,1818,1142,676,17,21,-4,3,3,0,228,212,16,1053,937,116,5,5,0,3,2,1
KR_7384321221,5.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8083,8400,-317,909,960,-51,1409,1460,-51,26,30,-4,5,5,0,409,220,189,1359,2345,-986,17,28,-11,3,4,-1,590,320,270,1645,1945,-300,35,22,13,5,5,0,1551,988,563,2401,1488,913,24,34,-10,4,4,0,139,437,-298,1269,1162,107,7,8,-1,3,3,0
KR_7384321221,6.0,0,3,4,-1,0,0,0,0,0,0,0,0,0,0,0,9763,10404,-641,1315,1171,144,1815,1676,139,40,34,6,6,5,1,831,622,209,1781,2747,-966,29,36,-7,4,5,-1,860,603,257,1915,2233,-318,43,29,14,6,5,1,33,816,-783,2758,2316,442,34,41,-7,5,5,0,359,707,-348,1494,1432,62,10,9,1,4,4,0
KR_7384321221,7.0,0,3,5,-2,0,0,0,0,0,0,0,0,0,0,0,10742,12121,-1379,50,130,-80,2000,2310,-310,44,44,0,6,6,0,955,920,35,1905,3045,-1140,29,44,-15,4,5,-1,1115,901,214,2170,2531,-361,51,37,14,6,6,0,169,1107,-938,2894,2607,287,35,51,-16,5,5,0,638,903,-265,1773,1628,145,14,10,4,4,4,0
KR_7384321221,8.0,0,3,7,-4,0,0,0,0,0,0,0,0,0,0,0,12078,15043,-2965,391,544,-153,2341,2724,-383,54,57,-3,7,7,0,239,1155,-916,2089,3280,-1191,31,49,-18,5,6,-1,225,449,-224,2455,2979,-524,57,45,12,7,7,0,454,2268,-1814,3179,3768,-589,41,65,-24,6,6,0,879,1566,-687,2014,2292,-278,16,12,4,5,5,0
KR_7384321221,9.0,0,3,8,-5,0,0,0,0,0,0,0,0,0,0,0,13219,16647,-3428,361,293,68,2711,2973,-262,65,64,1,8,8,0,382,1497,-1115,2232,3622,-1390,32,57,-25,5,6,-1,390,700,-310,2620,3230,-610,60,48,12,7,7,0,248,2764,-2516,3423,4264,-841,45,67,-22,6,6,0,198,1833,-1635,2233,2558,-325,16,12,4,5,6,-1
KR_7384321221,10.0,0,4,8,-4,0,0,0,0,0,0,0,0,0,0,0,15196,17971,-2775,1009,641,368,3359,3321,38,75,74,1,9,8,1,710,1702,-992,2560,3827,-1267,40,62,-22,6,7,-1,178,533,-355,2808,3463,-655,62,54,8,7,8,-1,757,465,292,3937,4615,-678,57,80,-23,7,7,0,497,465,32,2532,2745,-213,18,13,5,5,6,-1
KR_7384321221,11.0,0,4,8,-4,0,0,0,0,0,0,0,0,0,0,0,17248,19683,-2435,59,457,-398,4059,3737,322,81,84,-3,9,9,0,1072,199,873,2927,4149,-1222,49,70,-21,6,7,-1,265,336,-71,3195,3766,-571,74,60,14,8,8,0,1134,873,261,4314,5023,-709,68,93,-25,7,7,0,718,723,-5,2753,3008,-255,19,18,1,6,6,0
KR_7384321221,12.0,0,7,10,-3,0,0,0,0,0,0,0,0,0,0,0,19771,21808,-2037,608,134,474,4608,3964,644,85,90,-5,10,9,1,1402,544,858,3262,4494,-1232,60,74,-14,7,8,-1,896,1282,-386,3826,4712,-886,78,71,7,9,9,0,267,211,56,4997,5361,-364,68,98,-30,8,8,0,67,992,-925,3078,3277,-199,19,19,0,6,6,0
KR_7384321221,13.0,0,7,12,-5,0,0,0,0,0,0,0,0,0,0,0,20825,24229,-3404,93,580,-487,4918,4410,508,89,102,-13,10,10,0,1567,926,641,3427,4876,-1449,63,80,-17,8,8,0,155,120,35,4060,4950,-890,85,76,9,9,9,0,390,1188,-798,5120,6338,-1218,68,106,-38,8,8,0,290,1370,-1080,3300,3655,-355,19,19,0,6,7,-1
KR_7384321221,14.0,0,10,12,-2,0,0,0,0,0,0,0,0,0,0,0,23681,25465,-1784,418,363,55,5243,4543,700,92,102,-10,11,10,1,449,1081,-632,3859,5031,-1172,63,82,-19,8,8,0,630,529,101,4535,5359,-824,87,87,0,9,10,-1,1794,468,1326,6524,6618,-94,76,115,-39,8,9,-1,505,1624,-1119,3520,3914,-394,22,20,2,7,7,0
KR_7384321221,15.0,0,10,12,-2,1,0,1,0,0,0,0,1,0,0,0,26154,26687,-533,962,724,238,5787,4909,878,99,113,-14,11,10,1,51,103,-52,4336,5153,-817,71,82,-11,8,8,0,964,279,685,4869,5609,-740,97,90,7,10,10,0,591,800,-209,7201,6950,251,90,127,-37,9,9,0,946,201,745,3961,4066,-105,22,20,2,7,7,0
KR_7384321221,16.0,0,11,14,-3,1,1,0,0,1,0,0,1,0,-1,0,27675,29519,-1844,1306,386,920,6131,5521,610,105,124,-19,12,11,1,188,587,-399,4548,5637,-1089,75,90,-15,9,9,0,306,1185,-879,5111,6515,-1404,104,105,-1,10,11,-1,652,1348,-696,7762,7503,259,97,140,-43,9,10,-1,158,478,-320,4123,4343,-220,22,20,2,8,7,1
KR_7384321221,17.0,0,11,14,-3,1,1,0,0,1,0,0,1,0,-1,0,29486,31066,-1580,671,199,472,6546,5734,812,118,129,-11,12,11,1,521,94,427,4881,5944,-1063,83,98,-15,9,9,0,766,366,400,5571,6896,-1325,116,114,2,11,11,0,1017,1771,-754,8132,7926,206,111,153,-42,10,10,0,381,691,-310,4356,4566,-210,24,22,2,8,8,0
