match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8176077761,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8176077761,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539,2505,34,34,0,34,534,500,34,2,0,2,1,1,0,50,0,50,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,5,-5,500,505,-5,0,0,0,1,1,0,5,0,5,505,500,5,0,0,0,1,1,0
KR_8176077761,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3920,3769,151,17,303,-286,817,803,14,12,11,1,2,2,0,418,331,87,868,831,37,12,11,1,3,3,0,257,173,84,757,673,84,9,3,6,2,2,0,289,288,1,789,788,1,10,10,0,2,2,0,189,174,15,689,674,15,1,3,-2,2,2,0
KR_8176077761,3.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6539,5690,849,427,665,-238,1227,1165,62,27,23,4,4,4,0,806,694,112,1256,1194,62,23,20,3,4,4,0,81,1018,-937,1031,1518,-487,16,8,8,3,4,-1,217,128,89,1717,978,739,23,14,9,3,2,1,33,160,-127,1308,835,473,1,3,-2,3,2,1
KR_8176077761,4.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7624,6936,688,135,930,-795,1410,1430,-20,30,31,-1,4,5,-1,320,995,-675,1470,1495,-25,28,28,0,4,4,0,343,238,105,1293,1688,-395,22,11,11,4,5,-1,428,424,4,1928,1274,654,28,22,6,3,3,0,248,374,-126,1523,1049,474,2,8,-6,3,3,0
KR_8176077761,5.0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9796,8890,906,427,1250,-823,1702,1750,-48,40,43,-3,5,5,0,132,1301,-1169,1932,1801,131,34,36,-2,5,5,0,987,317,670,1937,2517,-580,25,21,4,5,6,-1,25,762,-737,2426,1612,814,39,31,8,4,4,0,524,135,389,1799,1210,589,2,8,-6,4,3,1
KR_8176077761,6.0,1,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,11458,10487,971,179,76,103,1954,2326,-372,48,49,-1,6,6,0,479,354,125,2279,2129,150,42,44,-2,5,5,0,1507,535,972,2457,2735,-278,40,27,13,6,7,-1,384,177,207,2784,1902,882,51,39,12,5,5,0,84,320,-236,1984,1395,589,5,11,-6,4,4,0
KR_8176077761,7.0,1,4,7,-3,0,0,0,0,1,0,0,0,0,-1,0,12729,12789,-60,647,450,197,2422,2700,-278,66,62,4,7,7,0,176,641,-465,2401,2416,-15,42,48,-6,5,6,-1,530,1399,-869,2730,3599,-869,49,33,16,7,7,0,588,539,49,2988,2264,724,56,48,8,5,5,0,38,735,-697,2188,1810,378,6,12,-6,5,5,0
KR_8176077761,8.0,1,4,8,-4,0,0,0,0,1,0,0,0,0,-1,0,14431,14500,-69,627,716,-89,2802,2966,-164,79,71,8,7,8,-1,633,207,426,2858,2607,251,56,52,4,6,6,0,460,2102,-1642,3060,4302,-1242,54,41,13,7,8,-1,289,291,-2,3289,2616,673,67,55,12,6,6,0,272,159,113,2422,2009,413,9,15,-6,5,5,0
KR_8176077761,9.0,1,6,12,-6,0,0,0,0,1,0,0,0,0,-1,0,16819,18032,-1213,50,1338,-1288,2925,3588,-663,79,81,-2,7,8,-1,2032,832,1200,4257,3237,1020,62,57,5,7,7,0,886,74,812,3486,4774,-1288,63,44,19,8,9,-1,527,69,458,3527,3669,-142,72,65,7,6,6,0,74,914,-840,2624,2764,-140,9,18,-9,5,6,-1
KR_8176077761,10.0,1,7,14,-7,0,0,0,0,1,0,0,0,0,-1,0,18647,20746,-2099,654,1329,-675,3529,4429,-900,84,94,-10,8,9,-1,2380,124,2256,4605,3616,989,70,63,7,8,7,1,208,1081,-873,3608,5781,-2173,63,64,-1,8,10,-2,995,328,667,3995,3928,67,83,71,12,7,7,0,355,242,113,2910,2992,-82,13,21,-8,6,6,0
KR_8176077761,11.0,1,8,16,-8,0,0,0,0,1,0,0,0,0,-1,0,20754,23038,-2284,542,355,187,3892,4755,-863,96,106,-10,9,10,-1,536,541,-5,4986,4033,953,82,75,7,8,8,0,688,1019,-331,4088,6669,-2581,77,73,4,9,10,-1,79,260,-181,4529,4110,419,89,74,15,7,7,0,229,421,-192,3259,3471,-212,14,22,-8,6,7,-1
KR_8176077761,12.0,1,9,17,-8,0,0,0,0,1,0,0,0,0,-1,0,22408,25053,-2645,368,738,-370,4218,5138,-920,108,119,-11,9,11,-2,83,1055,-972,5133,4547,586,83,77,6,8,8,0,651,1571,-920,4701,7221,-2520,83,84,-1,9,11,-2,421,529,-108,4871,4379,492,100,81,19,8,7,1,455,718,-263,3485,3768,-283,17,23,-6,7,7,0
KR_8176077761,13.0,1,10,21,-11,0,0,0,0,2,0,0,0,0,-2,0,23983,27881,-3898,532,1342,-810,4382,5742,-1360,111,125,-14,9,12,-3,439,79,360,5489,4834,655,91,81,10,9,8,1,903,2290,-1387,4953,7940,-2987,91,85,6,10,11,-1,638,923,-285,5088,4773,315,105,86,19,8,8,0,291,1542,-1251,4071,4592,-521,18,23,-5,7,8,-1
KR_8176077761,14.0,1,10,21,-11,0,0,0,0,2,0,0,0,0,-2,0,25409,29689,-4280,717,1758,-1041,4567,6158,-1591,115,137,-22,10,12,-2,417,407,10,5817,5162,655,99,89,10,9,9,0,1087,2596,-1509,5137,8246,-3109,95,96,-1,10,11,-1,753,536,217,5553,5261,292,107,90,17,8,8,0,150,212,-62,4335,4862,-527,22,28,-6,7,8,-1
KR_8176077761,15.0,1,12,23,-11,0,1,-1,0,2,0,0,0,0,-2,0,28226,32725,-4499,281,371,-90,4931,6621,-1690,127,152,-25,10,13,-3,1519,1067,452,6919,5822,1097,109,98,11,10,10,0,484,952,-468,5734,9202,-3468,104,111,-7,11,12,-1,1281,232,1049,6081,5807,274,115,100,15,9,9,0,371,623,-252,4561,5273,-712,24,28,-4,8,8,0
KR_8176077761,16.0,1,13,25,-12,0,2,-2,0,2,0,0,0,1,-2,0,30649,35129,-4480,625,1024,-399,5275,7274,-1999,133,160,-27,11,13,-2,1977,200,1777,7382,6155,1227,122,104,18,11,10,1,1446,847,599,6696,10047,-3351,108,121,-13,11,13,-2,45,579,-534,6370,6154,216,124,109,15,9,9,0,735,849,-114,4926,5499,-573,30,28,2,8,8,0
KR_8176077761,17.0,1,13,27,-14,0,3,-3,0,2,0,0,0,1,-2,0,31977,38344,-6367,545,46,499,5595,7446,-1851,143,160,-17,11,13,-2,311,911,-600,7766,6866,900,134,118,16,11,11,0,101,1765,-1664,6941,10965,-4024,113,136,-23,12,13,-1,215,1141,-926,6540,6716,-176,127,116,11,9,10,-1,145,1701,-1556,5135,6351,-1216,32,30,2,9,9,0
KR_8176077761,18.0,1,14,28,-14,0,4,-4,0,2,0,0,0,1,-2,0,34279,40679,-6400,390,494,-104,5940,7894,-1954,151,176,-25,12,14,-2,88,110,-22,8993,7327,1666,139,119,20,12,11,1,227,118,109,7067,11368,-4301,113,137,-24,12,13,-1,448,1824,-1376,6773,7399,-626,131,120,11,9,10,-1,266,461,-195,5506,6691,-1185,32,30,2,9,9,0
KR_8176077761,19.0,1,15,29,-14,1,4,-3,0,3,0,0,0,1,-3,0,37329,43116,-5787,784,86,698,6334,8136,-1802,156,176,-20,12,14,-2,1115,431,684,10025,7648,2377,148,127,21,12,12,0,960,1030,-70,7800,12280,-4480,123,150,-27,12,14,-2,858,702,156,7183,8122,-939,136,133,3,10,10,0,142,699,-557,5987,6930,-943,34,34,0,10,10,0
