match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8113050240,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8113050240,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,2505,25,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,20,0,20,520,500,20,1,0,1,1,1,0,5,5,0,505,505,0,0,0,0,1,1,0,5,0,5,505,500,5,0,0,0,1,1,0
KR_8113050240,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3803,3882,-79,235,249,-14,735,749,-14,7,8,-1,2,2,0,313,312,1,813,812,1,10,8,2,2,2,0,297,275,22,797,775,22,11,9,2,3,2,1,274,362,-88,774,862,-88,9,14,-5,2,2,0,184,184,0,684,684,0,2,1,1,2,2,0
KR_8113050240,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450,5254,196,557,507,50,1057,1007,50,17,16,1,4,4,0,675,614,61,1175,1114,61,20,16,4,3,3,0,707,551,156,1207,1051,156,26,16,10,4,4,0,636,707,-71,1136,1207,-71,21,25,-4,3,3,0,375,375,0,875,875,0,4,3,1,3,3,0
KR_8113050240,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6850,6865,-15,791,885,-94,1291,1385,-94,21,29,-8,4,5,-1,50,927,-877,1550,1427,123,28,24,4,4,4,0,940,871,69,1440,1371,69,33,25,8,5,5,0,980,1111,-131,1480,1611,-131,32,36,-4,4,4,0,589,571,18,1089,1071,18,5,5,0,4,4,0
KR_8113050240,5.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8534,8119,415,123,255,-132,1923,1555,368,27,32,-5,5,5,0,297,1241,-944,1797,1741,56,32,32,0,4,4,0,1272,21,1251,1772,1621,151,45,32,13,6,5,1,1258,1440,-182,1758,1940,-182,41,48,-7,4,4,0,784,762,22,1284,1262,22,6,7,-1,4,4,0
KR_8113050240,6.0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,10522,9302,1220,413,515,-102,2213,1815,398,35,41,-6,6,6,0,716,124,592,2216,1949,267,37,36,1,5,5,0,1992,174,1818,2492,1774,718,60,33,27,7,6,1,1602,1818,-216,2102,2318,-216,52,61,-9,5,5,0,999,946,53,1499,1446,53,7,8,-1,5,5,0
KR_8113050240,7.0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,12222,10819,1403,652,841,-189,2452,2141,311,42,51,-9,7,7,0,663,1,662,2813,2181,632,39,41,-2,5,5,0,268,564,-296,2818,2164,654,70,46,24,7,6,1,1948,258,1690,2448,2658,-210,63,72,-9,5,5,0,1191,1175,16,1691,1675,16,9,12,-3,5,6,-1
KR_8113050240,8.0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,13922,12142,1780,39,165,-126,2764,2365,399,53,57,-4,8,7,1,304,238,66,3154,2418,736,47,45,2,6,5,1,881,505,376,3431,2405,1026,83,52,31,8,7,1,286,615,-329,2686,3015,-329,70,82,-12,6,6,0,212,159,53,1887,1939,-52,9,13,-4,5,6,-1
KR_8113050240,9.0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,15666,13709,1957,366,526,-160,3091,2726,365,63,69,-6,8,8,0,732,561,171,3582,2741,841,61,53,8,7,6,1,229,228,1,3829,2628,1201,90,58,32,9,7,2,633,1005,-372,3033,3405,-372,81,95,-14,6,6,0,456,429,27,2131,2209,-78,10,14,-4,6,6,0
