match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8185711868,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8185711868,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2920,2520,400,420,0,420,920,500,420,0,0,0,1,1,0,50,50,0,500,500,0,0,0,0,1,1,0,0,20,-20,500,520,-20,0,1,-1,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,50,0,50,500,500,0,0,0,0,1,1,0
KR_8185711868,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4141,3845,296,271,181,90,1121,681,440,5,4,1,2,2,0,363,437,-74,813,887,-74,10,12,-2,2,3,-1,323,309,14,823,809,14,12,11,1,3,2,1,195,289,-94,695,789,-94,5,10,-5,2,2,0,239,179,60,689,679,10,0,2,-2,2,2,0
KR_8185711868,3.0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5853,5901,-48,573,503,70,1423,1003,420,14,14,0,3,3,0,1045,834,211,1495,1284,211,20,24,-4,4,4,0,553,637,-84,1053,1137,-84,18,21,-3,4,4,0,453,923,-470,953,1423,-470,13,17,-4,3,3,0,479,554,-75,929,1054,-125,3,4,-1,3,3,0
KR_8185711868,4.0,0,3,4,-1,0,0,0,0,0,0,0,0,0,0,0,7549,8059,-510,116,30,86,1566,1580,-14,15,19,-4,4,5,-1,397,1040,-643,1747,1490,257,24,28,-4,4,4,0,356,933,-577,1256,1433,-177,22,29,-7,4,5,-1,363,256,107,1263,2206,-943,19,17,2,3,3,0,817,100,717,1717,1350,367,8,4,4,4,3,1
KR_8185711868,5.0,0,3,4,-1,0,0,0,0,0,0,0,0,0,0,0,8739,9262,-523,394,249,145,1844,1799,45,24,25,-1,5,5,0,722,1249,-527,2072,1699,373,34,31,3,5,4,1,182,241,-59,1432,1691,-259,25,37,-12,5,5,0,573,548,25,1473,2498,-1025,24,27,-3,4,4,0,1018,325,693,1918,1575,343,8,7,1,4,4,0
KR_8185711868,6.0,0,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,10743,10900,-157,8,321,-313,2708,2221,487,36,25,11,6,6,0,200,732,-532,2425,2082,343,34,43,-9,5,5,0,482,145,337,1732,1995,-263,36,46,-10,6,6,0,855,886,-31,1755,2836,-1081,31,38,-7,5,4,1,1223,516,707,2123,1766,357,8,9,-1,5,4,1
KR_8185711868,7.0,0,5,5,0,0,0,0,1,0,0,0,0,0,1,0,12595,12314,281,314,698,-384,3014,2598,416,45,31,14,7,6,1,526,264,262,2751,2314,437,39,47,-8,5,6,-1,785,390,395,2035,2240,-205,39,53,-14,7,7,0,1467,1246,221,2367,3196,-829,40,50,-10,6,5,1,1528,191,1337,2428,1966,462,8,9,-1,5,5,0
KR_8185711868,8.0,0,9,8,1,0,0,0,1,0,0,0,0,0,1,0,15076,14677,399,1312,821,491,4012,2721,1291,56,31,25,8,7,1,413,47,366,3138,3172,-34,43,53,-10,6,6,0,206,240,-34,2481,2390,91,40,55,-15,7,7,0,200,238,-38,2750,3988,-1238,45,61,-16,6,6,0,45,331,-286,2695,2406,289,11,9,2,6,5,1
KR_8185711868,9.0,0,9,10,-1,0,0,0,1,0,0,0,0,0,1,0,16824,17114,-290,292,1055,-763,4392,2955,1437,69,38,31,8,7,1,906,363,543,3631,3488,143,59,61,-2,7,7,0,525,609,-84,2800,2759,41,49,70,-21,8,8,0,463,1259,-796,3018,5009,-1991,52,73,-21,6,7,-1,328,828,-500,2983,2903,80,13,13,0,6,6,0
