match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8111733130,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8111733130,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3003,2517,486,0,0,0,500,500,0,0,0,0,1,1,0,50,50,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,400,17,383,900,517,383,0,0,0,1,1,0,103,0,103,603,500,103,0,0,0,1,1,0
KR_8111733130,2.0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4550,3631,919,323,181,142,823,681,142,12,4,8,3,2,1,468,163,305,918,688,230,8,4,4,2,2,0,487,295,192,987,795,192,4,10,-6,2,2,0,167,293,-126,1067,793,274,3,9,-6,1,2,-1,180,174,6,755,674,81,0,3,-3,1,1,0
KR_8111733130,3.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5782,5552,230,639,503,136,1139,1003,136,22,14,8,4,4,0,56,504,-448,1206,1029,177,16,12,4,3,3,0,689,911,-222,1189,1411,-222,8,20,-12,3,3,0,453,595,-142,1353,1095,258,13,16,-3,2,3,-1,320,514,-194,895,1014,-119,0,4,-4,2,2,0
KR_8111733130,4.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7299,7392,-93,969,827,142,1469,1327,142,32,24,8,5,5,0,402,1176,-774,1552,1701,-149,24,20,4,4,3,1,231,273,-42,1431,1873,-442,13,30,-17,4,4,0,853,799,54,1753,1299,454,25,19,6,3,4,-1,519,217,302,1094,1192,-98,1,5,-4,3,3,0
KR_8111733130,5.0,1,3,4,-1,0,0,0,0,0,0,0,0,0,0,0,8987,9644,-657,1381,1146,235,1881,1646,235,42,31,11,5,6,-1,273,1853,-1580,1848,2378,-530,28,28,0,4,4,0,447,76,371,1647,2576,-929,18,41,-23,5,5,0,43,196,-153,2293,1571,722,37,28,9,4,5,-1,68,198,-130,1318,1473,-155,3,5,-2,4,3,1
KR_8111733130,6.0,1,3,5,-2,0,0,0,0,0,0,0,0,0,0,0,10087,11239,-1152,287,251,36,2137,1876,261,48,37,11,6,6,0,121,2200,-2079,2046,2725,-679,33,36,-3,5,5,0,133,214,-81,1883,3114,-1231,23,49,-26,6,6,0,246,330,-84,2496,1705,791,41,28,13,5,5,0,275,544,-269,1525,1819,-294,3,5,-2,4,3,1
KR_8111733130,7.0,1,5,6,-1,0,0,0,0,0,0,0,0,0,0,0,12440,12596,-156,627,475,152,2477,2100,377,59,41,18,7,7,0,537,314,223,2462,2989,-527,44,43,1,5,5,0,625,752,-127,2375,3652,-1277,35,56,-21,6,7,-1,40,170,-130,3190,1895,1295,46,32,14,5,5,0,86,135,-49,1936,1960,-24,5,5,0,5,3,2
KR_8111733130,8.0,1,5,8,-3,0,0,0,0,1,0,0,0,0,-1,0,13670,14402,-732,935,747,188,2790,2372,418,69,50,19,7,7,0,350,556,-206,2675,3236,-561,48,48,0,6,6,0,869,1472,-603,2619,4372,-1753,42,61,-19,7,8,-1,360,409,-49,3510,2139,1371,58,38,20,6,6,0,226,458,-232,2076,2283,-207,5,5,0,5,4,1
KR_8111733130,9.0,1,7,8,-1,0,0,0,0,1,0,0,0,0,-1,0,16427,15501,926,1568,1074,494,3423,2699,724,78,60,18,8,8,0,1413,47,1366,3738,3502,236,54,56,-2,6,7,-1,665,294,371,3115,4494,-1379,48,61,-13,7,8,-1,701,568,133,3851,2298,1553,71,39,32,6,6,0,450,683,-233,2300,2508,-208,6,5,1,6,4,2
KR_8111733130,10.0,1,7,10,-3,0,0,0,0,1,0,0,0,0,-1,0,17699,17461,238,1812,198,1614,3667,2923,744,85,66,19,9,8,1,271,409,-138,3971,3864,107,58,64,-6,7,7,0,287,106,181,3237,5331,-2094,48,66,-18,7,9,-2,39,295,-256,4272,2580,1692,83,46,37,7,6,1,2,938,-936,2552,2763,-211,8,7,1,6,5,1
KR_8111733130,11.0,1,9,12,-3,0,0,0,0,1,0,0,0,0,-1,0,20011,20164,-153,183,416,-233,4263,3141,1122,87,72,15,9,9,0,1003,1674,-671,4703,5129,-426,70,76,-6,8,8,0,609,474,135,3559,5699,-2140,57,73,-16,8,9,-1,401,717,-316,4634,3002,1632,94,55,39,7,7,0,302,1368,-1066,2852,3193,-341,9,9,0,7,6,1
KR_8111733130,12.0,1,10,14,-4,0,0,0,0,1,0,0,0,0,-1,0,21781,22125,-344,574,621,-47,4654,3346,1308,101,77,24,10,9,1,220,163,57,5295,5543,-248,74,81,-7,8,8,0,805,414,391,3755,6039,-2284,58,83,-25,8,10,-2,382,213,169,4965,3798,1167,103,58,45,8,7,1,557,98,459,3112,3399,-287,11,9,2,7,6,1
KR_8111733130,13.0,1,11,15,-4,0,0,0,0,1,0,0,0,0,-1,0,24102,24108,-6,943,879,64,5023,3604,1419,113,85,28,11,10,1,581,111,470,5661,5971,-310,80,82,-2,8,8,0,1325,900,425,4280,6525,-2245,62,90,-28,9,10,-1,1190,66,1124,5773,4276,1497,109,60,49,8,8,0,260,392,-132,3365,3732,-367,13,9,4,7,6,1
KR_8111733130,14.0,1,14,16,-2,0,0,0,0,2,0,0,0,0,-2,0,26842,25811,1031,481,1392,-911,5286,4117,1169,118,97,21,11,11,0,1278,123,1155,6358,6133,225,84,82,2,9,9,0,1698,687,1011,4653,6687,-2034,70,90,-20,9,10,-1,1959,716,1243,6547,4926,1621,115,75,40,9,8,1,488,8,480,3998,3948,50,14,9,5,8,6,2
KR_8111733130,15.0,1,15,16,-1,1,0,1,0,2,0,0,0,0,-2,0,29070,27400,1670,905,324,581,5710,4349,1361,124,104,20,12,11,1,1005,20,985,6960,6380,580,92,86,6,9,9,0,605,891,-286,5135,6891,-1756,84,95,-11,10,10,0,303,1395,-1092,7041,5610,1431,128,86,42,9,9,0,714,225,489,4224,4170,54,14,10,4,8,7,1
KR_8111733130,16.0,1,18,19,-1,1,0,1,0,2,0,0,0,0,-2,0,32193,30145,2048,286,58,228,6241,5083,1158,124,104,20,12,12,0,111,54,57,7141,7314,-173,92,86,6,10,9,1,1358,1209,149,5888,7179,-1291,98,95,3,11,11,0,1561,1903,-342,8299,6118,2181,133,92,41,10,10,0,64,505,-441,4624,4451,173,14,10,4,8,7,1
KR_8111733130,17.0,1,19,21,-2,1,0,1,0,2,0,0,0,1,-2,0,33605,32766,839,117,913,-796,6672,5938,734,130,122,8,12,12,0,465,276,189,7500,7536,-36,97,86,11,10,9,1,680,622,58,6010,7792,-1782,98,101,-3,11,11,0,348,2563,-2215,8566,6778,1788,140,99,41,10,10,0,297,292,5,4857,4722,135,14,11,3,9,8,1
KR_8111733130,18.0,1,23,24,-1,1,0,1,0,2,0,0,0,1,-2,0,37020,35100,1920,409,183,226,6964,6508,456,138,124,14,13,13,0,215,657,-442,8375,7917,458,98,94,4,11,10,1,579,71,508,6249,8216,-1967,98,102,-4,11,11,0,1982,196,1786,10215,7286,2929,149,101,48,11,10,1,357,263,94,5217,5173,44,14,11,3,9,9,0
KR_8111733130,19.0,1,24,25,-1,1,1,0,0,3,0,0,0,1,-3,0,38888,37524,1364,584,513,71,7139,6838,301,141,131,10,13,13,0,944,1096,-152,9109,8356,753,112,107,5,11,11,0,960,1065,-105,6640,9210,-2570,110,119,-9,11,13,-2,214,261,-47,10492,7651,2841,155,108,47,11,11,0,648,549,99,5508,5469,39,14,13,1,9,9,0
KR_8111733130,20.0,1,27,26,1,2,1,1,0,3,0,0,0,1,-3,0,42515,39377,3138,1268,253,1015,7823,7278,545,162,141,21,14,13,1,299,119,180,9764,8479,1285,115,107,8,12,11,1,1352,141,1211,7032,9456,-2424,121,124,-3,12,13,-1,1632,584,1048,11909,8499,3410,165,109,56,12,11,1,1121,124,997,5987,5665,322,17,14,3,10,9,1
KR_8111733130,21.0,1,30,26,4,3,1,2,0,3,0,0,0,1,-3,0,45494,40635,4859,1769,705,1064,8324,7730,594,166,156,10,14,14,0,1156,133,1023,10626,8643,1983,127,110,17,12,11,1,432,278,154,7312,9592,-2280,124,125,-1,12,13,-1,2619,884,1735,12896,8799,4097,176,115,61,13,12,1,441,326,115,6336,5871,465,17,15,2,11,9,2
KR_8111733130,22.0,1,34,31,3,4,1,3,0,3,0,0,0,1,-3,0,48883,45132,3751,183,151,32,8938,8326,612,166,156,10,14,14,0,580,157,423,10875,9317,1558,127,111,16,13,12,1,672,464,208,8252,9779,-1527,128,125,3,13,13,0,720,2285,-1565,13997,11075,2922,177,123,54,13,13,0,226,189,37,6821,6635,186,17,15,2,11,10,1
KR_8111733130,23.0,1,37,32,5,4,2,2,0,3,0,0,0,1,-3,0,51426,47330,4096,396,819,-423,9150,8994,156,169,173,-4,14,15,-1,177,120,57,11347,9730,1617,131,115,16,13,12,1,1320,975,345,8910,10290,-1380,130,126,4,13,13,0,1239,2574,-1335,14867,11369,3498,188,125,63,14,13,1,552,502,50,7152,6947,205,18,15,3,12,10,2
KR_8111733130,24.0,1,37,32,5,6,2,4,1,3,0,0,0,1,-2,0,53277,48893,4384,641,472,169,9401,9302,99,172,180,-8,14,15,-1,549,378,171,11719,9988,1731,138,119,19,14,13,1,1670,1097,573,9260,10412,-1152,136,126,10,13,13,0,1796,223,1573,15423,12068,3355,200,138,62,14,13,1,873,78,795,7474,7123,351,19,15,4,12,10,2
KR_8111733130,25.0,1,42,33,9,8,2,6,1,3,0,0,0,1,-2,0,57002,50246,6756,1087,287,800,9847,9517,330,173,180,-7,15,15,0,1356,918,438,12525,10528,1997,140,119,21,14,13,1,1228,1220,8,9717,10534,-817,136,126,10,14,13,1,3323,173,3150,16955,12367,4588,203,138,65,15,13,2,1358,254,1104,7958,7300,658,19,15,4,13,10,3
KR_8111733130,25.0,1,42,33,9,8,2,6,1,3,0,0,0,1,-2,0,57020,50262,6758,1090,290,800,9850,9520,330,173,180,-7,15,15,0,1359,921,438,12528,10531,1997,140,119,21,14,13,1,1231,1223,8,9721,10537,-816,136,126,10,14,13,1,3326,176,3150,16958,12370,4588,203,138,65,15,13,2,1362,259,1103,7963,7304,659,19,15,4,13,10,3
