match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8115429991,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8115429991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,2530,-10,0,0,0,500,500,0,0,0,0,1,1,0,50,5,45,500,505,-5,0,0,0,1,1,0,20,20,0,520,520,0,1,1,0,1,1,0,0,5,-5,500,505,-5,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0
KR_8115429991,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3770,3912,-142,215,248,-33,715,748,-33,6,8,-2,2,2,0,363,392,-29,813,892,-79,10,12,-2,2,3,-1,309,305,4,809,805,4,11,11,0,3,2,1,289,308,-19,789,808,-19,10,11,-1,2,2,0,144,159,-15,644,659,-15,1,2,-1,2,2,0
KR_8115429991,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5244,5370,-126,523,564,-41,1023,1064,-41,15,18,-3,3,4,-1,725,359,366,1175,1209,-34,20,20,0,3,3,0,635,637,-2,1135,1137,-2,23,21,2,4,4,0,561,630,-69,1061,1130,-69,19,21,-2,3,3,0,350,330,20,850,830,20,4,4,0,3,3,0
KR_8115429991,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7190,6674,516,714,880,-166,1214,1380,-166,19,27,-8,4,5,-1,1434,217,1217,1884,1417,467,29,24,5,4,4,0,985,927,58,1485,1427,58,34,29,5,5,5,0,957,906,51,1457,1406,51,27,28,-1,4,4,0,175,544,-369,1150,1044,106,4,6,-2,4,4,0
KR_8115429991,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8405,7832,573,260,1214,-954,1460,1714,-254,27,40,-13,5,5,0,391,544,-153,2116,1744,372,33,32,1,4,4,0,1297,1151,146,1797,1651,146,45,35,10,6,5,1,256,208,48,1681,1538,143,33,29,4,4,4,0,276,310,-34,1351,1185,166,4,6,-2,4,4,0
KR_8115429991,6.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9985,9102,883,90,1536,-1446,1690,2036,-346,33,49,-16,5,6,-1,718,130,588,2443,2055,388,41,40,1,5,5,0,89,183,-94,2139,1863,276,49,41,8,6,6,0,682,31,651,2107,1786,321,46,34,12,5,4,1,531,487,44,1606,1362,244,5,7,-2,5,4,1
KR_8115429991,7.0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,12608,10662,1946,320,1938,-1618,1920,2438,-518,37,64,-27,6,7,-1,1195,273,922,2920,2548,372,42,41,1,5,5,0,721,95,626,2776,2075,701,61,42,19,7,6,1,1761,232,1529,3186,1987,1199,57,36,21,6,5,1,181,39,142,1806,1614,192,5,8,-3,5,5,0
KR_8115429991,8.0,0,4,1,3,0,0,0,1,0,0,0,0,0,1,0,13906,12107,1799,578,540,38,2178,2690,-512,45,72,-27,7,8,-1,1507,784,723,3232,3059,173,50,57,-7,6,6,0,473,445,28,3028,2425,603,69,55,14,7,7,0,78,413,-335,3403,2173,1230,59,40,19,6,5,1,435,185,250,2065,1760,305,7,8,-1,5,5,0
KR_8115429991,9.0,0,5,1,4,0,0,0,1,0,0,0,0,0,1,0,15672,13440,2232,871,926,-55,2471,3076,-605,53,85,-32,7,8,-1,1825,1105,720,3550,3380,170,58,67,-9,6,7,-1,34,188,-154,3639,2568,1071,78,56,22,8,7,1,369,726,-357,3699,2486,1213,70,49,21,6,6,0,678,355,323,2313,1930,383,8,10,-2,6,5,1
KR_8115429991,10.0,0,8,2,6,0,0,0,1,0,0,0,0,0,1,0,18642,15497,3145,1155,1259,-104,2755,3409,-654,62,95,-33,8,9,-1,124,752,-628,4324,4202,122,66,71,-5,7,8,-1,877,190,687,4482,3070,1412,93,66,27,9,8,1,939,922,17,4269,2682,1587,80,53,27,7,6,1,1177,159,1018,2812,2134,678,10,11,-1,7,6,1
