match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_8137461682,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_8137461682,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,2505,0,0,0,0,500,500,0,0,0,0,1,1,0,50,50,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,55,5,50,505,505,0,0,0,0,1,1,0
KR_8137461682,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3859,3866,-7,300,241,59,800,741,59,11,7,4,2,2,0,363,418,-55,813,868,-55,10,12,-2,2,3,-1,309,275,34,809,775,34,11,9,2,2,2,0,243,275,-32,743,775,-32,8,9,-1,2,2,0,244,207,37,694,707,-13,0,2,-2,2,2,0
KR_8137461682,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5431,5520,-89,634,535,99,1134,1035,99,21,15,6,4,4,0,834,894,-60,1284,1344,-60,24,24,0,4,4,0,623,603,20,1123,1103,20,20,19,1,4,4,0,495,631,-136,995,1131,-136,13,21,-8,3,3,0,145,407,-262,895,907,-12,0,3,-3,2,3,-1
KR_8137461682,4.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,7552,7409,143,900,905,-5,1400,1405,-5,26,27,-1,4,5,-1,65,160,-95,1965,1610,355,28,32,-4,4,4,0,927,227,700,1427,1427,0,29,29,0,5,5,0,196,104,92,1296,1654,-358,17,21,-4,3,3,0,314,163,151,1464,1313,151,1,3,-2,3,3,0
KR_8137461682,5.0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,9083,8806,277,1206,1177,29,1706,1677,29,36,36,0,5,5,0,467,492,-25,2367,1942,425,40,40,0,5,5,0,333,499,-166,1733,1699,34,40,38,2,5,5,0,512,435,77,1612,1985,-373,28,32,-4,4,4,0,515,353,162,1665,1503,162,1,6,-5,4,4,0
KR_8137461682,6.0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,11015,10369,646,1477,1549,-72,1977,2049,-72,42,49,-7,6,6,0,25,59,-34,2625,2209,416,42,44,-2,5,5,0,585,863,-278,1985,2063,-78,48,50,-2,6,6,0,41,101,-60,2341,2301,40,32,38,-6,5,4,1,12,597,-585,2087,1747,340,3,6,-3,4,4,0
KR_8137461682,7.0,1,6,2,4,0,0,0,0,0,0,0,0,0,0,0,12988,12138,850,467,100,367,2292,2400,-108,50,55,-5,7,7,0,147,212,-65,2822,2712,110,42,44,-2,5,5,0,1193,98,1095,2593,2398,195,58,54,4,7,7,0,541,441,100,2841,2641,200,32,49,-17,5,5,0,365,232,133,2440,1987,453,3,8,-5,5,4,1
KR_8137461682,8.0,1,6,2,4,0,0,0,0,0,0,0,0,0,0,0,14601,13732,869,731,398,333,2556,2698,-142,58,65,-7,8,7,1,558,574,-16,3233,3079,154,54,53,1,6,6,0,167,504,-337,2917,2804,113,63,64,-1,7,7,0,940,747,193,3240,2947,293,48,60,-12,6,6,0,580,449,131,2655,2204,451,4,11,-7,5,5,0
KR_8137461682,9.0,1,6,4,2,0,0,0,0,0,0,0,0,0,0,0,16170,16378,-208,362,89,273,2887,3089,-202,67,79,-12,8,8,0,865,1050,-185,3545,3555,-10,63,61,2,7,7,0,528,865,-337,3278,3165,113,75,76,-1,8,8,0,518,1699,-1181,3588,3899,-311,58,69,-11,6,6,0,197,915,-718,2872,2670,202,5,13,-8,6,6,0
