match_id,minute,blue_win,blue_kills,red_kills,diff_kills,blue_towers,red_towers,diff_towers,blue_dragons,red_dragons,blue_barons,red_barons,blue_heralds,red_heralds,diff_dragons,diff_barons,blue_total_gold,red_total_gold,diff_total_gold,blue_top_current_gold,red_top_current_gold,diff_top_current_gold,blue_top_total_gold,red_top_total_gold,diff_top_total_gold,blue_top_cs,red_top_cs,diff_top_cs,blue_top_level,red_top_level,diff_top_level,blue_jg_current_gold,red_jg_current_gold,diff_jg_current_gold,blue_jg_total_gold,red_jg_total_gold,diff_jg_total_gold,blue_jg_cs,red_jg_cs,diff_jg_cs,blue_jg_level,red_jg_level,diff_jg_level,blue_mid_current_gold,red_mid_current_gold,diff_mid_current_gold,blue_mid_total_gold,red_mid_total_gold,diff_mid_total_gold,blue_mid_cs,red_mid_cs,diff_mid_cs,blue_mid_level,red_mid_level,diff_mid_level,blue_bot_current_gold,red_bot_current_gold,diff_bot_current_gold,blue_bot_total_gold,red_bot_total_gold,diff_bot_total_gold,blue_bot_cs,red_bot_cs,diff_bot_cs,blue_bot_level,red_bot_level,diff_bot_level,blue_sup_current_gold,red_sup_current_gold,diff_sup_current_gold,blue_sup_total_gold,red_sup_total_gold,diff_sup_total_gold,blue_sup_cs,red_sup_cs,diff_sup_cs,blue_sup_level,red_sup_level,diff_sup_level
KR_7754046736,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,500,500,0,500,500,0,0,0,0,1,1,0,100,100,0,500,500,0,0,0,0,1,1,0
KR_7754046736,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2501,-1,0,0,0,500,500,0,0,0,0,1,1,0,0,51,-51,500,501,-1,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0,0,0,0,500,500,0,0,0,0,1,1,0
KR_7754046736,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3026,3051,-25,83,111,-28,583,611,-28,2,4,-2,1,1,0,131,192,-61,631,642,-11,4,4,0,2,2,0,132,111,21,632,611,21,5,4,1,1,1,0,118,125,-7,618,625,-7,4,5,-1,1,1,0,62,62,0,562,562,0,1,1,0,1,1,0
KR_7754046736,3.0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,4469,4634,-165,217,97,120,867,1152,-285,12,9,3,3,2,1,458,567,-109,958,1017,-59,12,15,-3,3,3,0,437,388,49,937,888,49,15,13,2,3,3,0,444,339,105,944,839,105,16,10,6,2,2,0,263,238,25,763,738,25,2,2,0,2,2,0
KR_7754046736,4.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6498,6271,227,27,760,-733,1052,1815,-763,15,20,-5,4,4,0,855,977,-122,1355,1427,-72,24,28,-4,4,4,0,734,622,112,1234,1122,112,23,19,4,4,4,0,153,61,92,1478,961,517,20,10,10,3,2,1,29,146,-117,1379,946,433,3,4,-1,3,2,1
KR_7754046736,5.0,0,2,3,-1,0,0,0,0,0,0,0,0,0,0,0,7756,7867,-111,328,179,149,1353,2109,-756,23,27,-4,5,5,0,278,1444,-1166,1478,1899,-421,24,29,-5,4,4,0,976,921,55,1476,1421,55,30,25,5,5,5,0,454,376,78,1784,1276,508,31,18,13,4,3,1,315,362,-47,1665,1162,503,4,6,-2,4,3,1
KR_7754046736,6.0,0,2,4,-2,0,0,0,0,1,0,0,0,0,-1,0,8863,9702,-839,213,1046,-833,1538,2981,-1443,26,40,-14,5,6,-1,529,1694,-1165,1729,2149,-420,28,37,-9,4,5,-1,1203,201,1002,1703,1711,-8,36,35,1,6,6,0,688,624,64,2018,1524,494,37,25,12,4,4,0,520,537,-17,1875,1337,538,6,7,-1,4,4,0
KR_7754046736,7.0,0,2,4,-2,0,0,0,0,1,0,0,0,0,-1,0,10494,10845,-351,565,212,353,1890,3147,-1257,36,42,-6,6,6,0,851,2001,-1150,2051,2456,-405,36,45,-9,5,5,0,237,497,-260,1937,2007,-70,43,42,1,6,6,0,230,213,17,2460,1758,702,45,32,13,5,4,1,226,202,24,2156,1477,679,7,7,0,5,4,1
KR_7754046736,8.0,0,2,4,-2,0,0,0,0,1,0,0,0,0,-1,0,11719,12353,-634,779,574,205,2104,3509,-1405,41,53,-12,6,7,-1,1054,2308,-1254,2254,2763,-509,40,53,-13,5,6,-1,507,690,-183,2207,2200,7,51,46,5,7,7,0,406,566,-160,2711,2111,600,49,41,8,5,5,0,508,490,18,2443,1770,673,11,9,2,6,5,1
KR_7754046736,9.0,0,2,6,-4,0,0,0,0,1,0,0,0,0,-1,0,12781,14473,-1692,215,302,-87,2340,4212,-1872,44,64,-20,7,8,-1,326,428,-102,2376,3283,-907,40,57,-17,5,6,-1,692,1043,-351,2392,2553,-161,55,51,4,7,7,0,285,74,211,2945,2369,576,54,46,8,6,5,1,493,776,-283,2728,2056,672,18,16,2,6,5,1
